pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
NZDJPY,3D,bullish,direct_touch,2011-12-16,2011-12-21,2012-06-01 08:00:00,2012-06-01 12:00:00,2012-06-01 13:00:00,0.041666666666666664,58.652,58.2555,58.645,39.65,38.95000000000053,98.23455233291432,4,H4,58.264,57.664,59.048500000000004,59.048500000000004,1.307499999999999,60.00000000000014,78.45000000000013,tp,78.45000000000013,1.307499999999999,win,97.39999999999966,29.400000000000404,0.01666666666666663
USDCAD,3D,bearish,direct_touch,2011-12-16,2011-12-21,2012-05-31 14:00:00,2012-06-01 12:00:00,2012-06-06 16:00:00,5.166666666666667,1.03503,1.04235,1.04152,73.2,8.300000000001084,11.338797814209132,3,H4,1.0406,1.0491933333333334,1.02771,1.02771,1.5,85.93333333333452,128.9000000000007,tp,128.9000000000007,1.4999999999999873,win,129.39999999999952,40.29999999999978,1.1636927851047163
AUDCAD,3D,bearish,direct_touch,2012-05-28,2012-05-31,2012-06-01 18:00:00,2012-06-04 13:00:00,2012-06-06 01:00:00,1.5,1.00793,1.01165,1.00698,37.2,46.69999999999952,125.53763440860087,6,H1,1.01043,1.01643,1.00421,1.01643,1.0366666666666478,60.00000000000005,62.19999999999892,sl,-60.00000000000005,-1.0,loss,16.899999999999693,91.79999999999966,1.6666666666666654
EURGBP,3D,bearish,direct_touch,2012-05-23,2012-05-28,2012-06-01 07:00:00,2012-06-04 13:00:00,2012-06-26 09:00:00,21.833333333333332,0.80483,0.8102,0.80619,53.699999999999996,40.10000000000069,74.67411545623965,4,D,0.80986,0.8167933333333334,0.7994600000000001,0.7994600000000001,1.5,69.33333333333347,103.99999999999964,tp,103.99999999999964,1.499999999999992,win,106.50000000000048,66.8000000000002,1.4423076923076894
GBPCHF,3D,bullish,direct_touch,2012-05-23,2012-05-28,2012-06-01 07:00:00,2012-06-04 13:00:00,2012-06-26 09:00:00,21.833333333333332,1.49254,1.48242,1.48976,101.2,73.39999999999903,72.52964426877372,6,D,1.4834,1.47056,1.5026599999999999,1.5026599999999999,1.5,128.3999999999996,192.59999999999832,tp,192.59999999999832,1.4999999999999916,win,194.399999999999,119.40000000000062,0.7788161993769493
EURNZD,3D,bullish,direct_touch,2012-05-31,2012-06-05,2012-06-06 00:00:00,2012-06-06 01:00:00,2012-06-06 14:00:00,0.5416666666666666,1.64209,1.63772,1.63802,43.699999999999996,2.9999999999996696,6.864988558351646,2,D,1.63777,1.63177,1.64646,1.63177,1.4483333333333466,60.00000000000005,86.90000000000086,sl,-60.00000000000005,-1.0,loss,45.20000000000079,76.89999999999974,1.6666666666666654
USDCHF,3D,bullish,direct_touch,2012-06-08,2012-06-13,2012-06-13 12:00:00,2012-06-15 03:00:00,2012-06-26 15:00:00,11.5,0.95613,0.94801,0.95142,81.2,34.10000000000024,41.995073891625914,3,H1,0.95003,0.94055,0.96425,0.96425,1.5,94.80000000000044,142.2000000000001,tp,142.2000000000001,1.4999999999999942,win,152.09999999999945,77.59999999999988,1.0548523206751006
EURUSD,3D,bearish,direct_touch,2012-06-08,2012-06-13,2012-06-13 12:00:00,2012-06-15 04:00:00,2012-06-26 15:00:00,11.458333333333334,1.25601,1.26683,1.26254,108.19999999999999,42.89999999999905,39.648798521256055,2,H1,1.26456,1.2774733333333332,1.24519,1.24519,1.5,129.13333333333333,193.69999999999885,tp,193.69999999999885,1.4999999999999911,win,203.89999999999907,102.10000000000052,0.7743933918430563
GBPCAD,3D,bullish,direct_touch,2012-06-08,2012-06-13,2012-06-13 11:00:00,2012-06-15 07:00:00,2012-06-15 20:00:00,0.5416666666666666,1.59627,1.58523,1.58748,110.39999999999999,22.500000000000853,20.38043478260947,3,D,1.58706,1.5735599999999998,1.60731,1.60731,1.5,135.00000000000068,202.500000000001,tp,202.500000000001,1.4999999999999998,win,211.60000000000068,20.799999999998597,0.740740740740737
NZDCAD,3D,bearish,direct_touch,2012-05-02,2012-05-07,2012-06-15 08:00:00,2012-06-15 08:00:00,2012-06-18 08:00:00,3.0,0.80331,0.81036,0.8037,70.5,66.6,94.46808510638297,9,H4,0.8037,0.8110649999999999,0.79626,0.8110649999999999,1.0101832993890085,73.64999999999955,74.40000000000002,sl,-73.64999999999955,-1.0,loss,10.599999999999499,78.20000000000049,1.3577732518669465
