pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
GBPNZD,W,bullish,direct_touch,2010-03-01,2010-03-08,2010-03-08,2010-03-09 16:00:00,2010-04-30 13:00:00,51.875,2.16848,2.12966,2.17015,388.2,404.90000000000134,104.30190623390041,10,D,2.13634,2.0890333333333335,2.2073,2.0890333333333335,1.5,473.06666666666604,709.5999999999991,sl,-473.06666666666604,-1.0,loss,434.39999999999924,474.1000000000017,0.21138669673055271
EURAUD,W,bullish,direct_touch,2010-03-08,2010-03-15,2010-03-15,2010-03-16 08:00:00,2010-03-18 21:00:00,2.5416666666666665,1.50073,1.48079,1.49464,199.4,138.49999999999918,69.45837512537571,8,H4,1.49422,1.476586666666667,1.52067,1.476586666666667,1.5,176.33333333333167,264.49999999999864,sl,-176.33333333333167,-1.0,loss,114.89999999999999,178.60000000000207,0.5671077504725951
EURCAD,W,bullish,direct_touch,2010-03-08,2010-03-15,2010-03-15,2010-03-16 08:00:00,2010-03-19 11:00:00,3.125,1.40175,1.39024,1.39182,115.1,15.800000000001369,13.727193744571128,1,wick_diff,1.39182,1.3775266666666668,1.41326,1.3775266666666668,1.5,142.93333333333268,214.39999999999904,sl,-142.93333333333268,-1.0,loss,77.59999999999988,221.4000000000005,0.699626865671645
CADCHF,W,bearish,direct_touch,2010-03-08,2010-03-15,2010-03-17,2010-03-19 12:00:00,2010-03-26 14:00:00,7.083333333333333,1.04377,1.05191,1.05101,81.39999999999999,8.999999999999009,11.056511056509839,0,wick_diff,1.05101,1.0612633333333332,1.03563,1.03563,1.5,102.53333333333225,153.79999999999947,tp,153.79999999999947,1.5000000000000107,win,163.50000000000085,26.100000000000012,0.9752925877763431
GBPJPY,W,bearish,direct_touch,2010-03-15,2010-03-22,2010-03-25,2010-03-28 18:00:00,2010-03-30 06:00:00,1.5,137.865,139.3665,138.0855,15015.0,12810.000000000058,85.3146853146857,4,H4,138.19,139.51665,136.36350000000002,139.51665,1.3767760901518717,132.66500000000008,182.64999999999816,sl,-132.66500000000008,-1.0,loss,49.39999999999998,137.2000000000014,0.007537783137979116
EURAUD,W,bullish,direct_touch,2010-03-22,2010-03-29,2010-03-29,2010-03-30 13:00:00,2010-04-08 01:00:00,8.5,1.47851,1.46014,1.47193,183.70000000000002,117.89999999999966,64.18072945019034,7,D,1.46154,1.43798,1.49688,1.43798,1.5,235.60000000000025,353.39999999999924,sl,-235.60000000000025,-1.0,loss,162.9999999999998,252.09999999999954,0.4244482173174868
GBPJPY,W,bearish,direct_touch,2010-02-22,2010-03-01,2010-03-31,2010-04-01 07:00:00,2010-04-04 21:00:00,3.5833333333333335,141.578,143.6295,142.1955,20515.0,14339.999999999975,69.90007311723117,4,H4,142.716,144.84233333333336,139.5265,144.84233333333336,1.5,212.63333333333492,318.95000000000095,sl,-212.63333333333492,-1.0,loss,74.60000000000093,219.89999999999839,0.004702931493964536
GBPUSD,W,bearish,direct_touch,2010-03-15,2010-03-22,2010-03-31,2010-04-01 13:00:00,2010-04-11 20:00:00,10.291666666666666,1.51768,1.5382,1.52186,205.2,163.4000000000002,79.62962962962973,7,H4,1.52548,1.54436,1.4971599999999998,1.54436,1.5,188.80000000000007,283.20000000000124,sl,-188.80000000000007,-1.0,loss,125.19999999999864,204.20000000000104,0.5296610169491524
EURCAD,W,bullish,direct_touch,2010-03-22,2010-03-29,2010-03-29,2010-04-05 06:00:00,2010-04-07 05:00:00,1.9583333333333333,1.37527,1.35724,1.36284,180.3,56.0000000000005,31.05934553521935,6,3D,1.35911,1.3363166666666668,1.3933,1.3363166666666668,1.5,227.9333333333322,341.8999999999994,sl,-227.9333333333322,-1.0,loss,16.899999999999693,237.49999999999937,0.438724773325536
EURNZD,W,bullish,direct_touch,2010-03-29,2010-04-05,2010-04-05,2010-04-09 08:00:00,2010-04-26 11:00:00,17.125,1.90961,1.88042,1.88637,291.90000000000003,59.50000000000122,20.383693045563966,8,3D,1.88147,1.8432499999999998,1.9388,1.8432499999999998,1.5,382.2000000000014,573.300000000001,sl,-382.2000000000014,-1.0,loss,397.7000000000008,400.59999999999985,0.26164311878597496
NZDUSD,W,bearish,direct_touch,2010-03-22,2010-03-29,2010-03-29,2010-04-09 15:00:00,2010-04-30 09:00:00,20.75,0.70705,0.71787,0.7102,108.2,76.69999999999955,70.88724584103471,9,D,0.71572,0.7287133333333334,0.6962299999999999,0.7287133333333334,1.5,129.9333333333341,194.90000000000117,sl,-129.9333333333341,-1.0,loss,103.60000000000035,133.2,0.769625448948174
EURNZD,W,bullish,direct_touch,2010-04-12,2010-04-19,2010-04-19,2010-04-19 21:00:00,2010-04-22 14:00:00,2.7083333333333335,1.90008,1.87599,1.89149,240.9,154.99999999999847,64.34205064341987,4,H4,1.89261,1.87157,1.92417,1.87157,1.5,210.39999999999947,315.6000000000003,sl,-210.39999999999947,-1.0,loss,123.50000000000082,220.6999999999981,0.47528517110266283
EURAUD,W,bullish,direct_touch,2010-04-12,2010-04-19,2010-04-20,2010-04-20 06:00:00,2010-04-22 21:00:00,2.625,1.45558,1.43489,1.44986,206.9,149.69999999999928,72.35379410343126,9,D,1.45034,1.432821,1.4762700000000002,1.432821,1.4801073120611985,175.19000000000062,259.3000000000023,sl,-175.19000000000062,-1.0,loss,26.100000000000012,181.29999999999978,0.5708088361207811
NZDCAD,W,bullish,direct_touch,2010-04-05,2010-04-12,2010-04-13,2010-04-21 00:00:00,2010-04-28 18:00:00,7.75,0.71306,0.69795,0.71192,151.1,139.7000000000004,92.45532759761772,10,D,0.70769,0.6940366666666667,0.72817,0.72817,1.5,136.53333333333293,204.79999999999941,tp,204.79999999999941,1.5,win,206.69999999999965,8.100000000000884,0.7324218750000021
CADCHF,W,bearish,direct_touch,2010-04-12,2010-04-19,2010-04-20,2010-04-21 00:00:00,2010-05-18 07:00:00,27.291666666666668,1.05103,1.07336,1.06152,223.29999999999998,118.40000000000073,53.02283922973611,11,3D,1.07246,1.1016333333333332,1.0287,1.1016333333333332,1.5,291.7333333333327,437.6000000000002,sl,-291.7333333333327,-1.0,loss,358.6,308.6000000000011,0.34277879341864786
NZDCHF,W,bearish,direct_touch,2010-04-12,2010-04-19,2010-04-19,2010-04-21 11:00:00,2010-04-26 01:00:00,4.583333333333333,0.7573,0.76662,0.76144,93.2,51.79999999999963,55.57939914163049,7,H4,0.7624,0.7720133333333333,0.74798,0.7720133333333333,1.5,96.13333333333362,144.19999999999987,sl,-96.13333333333362,-1.0,loss,52.200000000000024,97.70000000000056,1.0402219140083186
GBPUSD,W,bearish,direct_touch,2010-04-12,2010-04-19,2010-04-22,2010-04-22 06:00:00,2010-04-22 09:00:00,0.125,1.54574,1.55232,1.53922,65.8,130.9999999999989,199.08814589665488,6,H4,1.54654,1.552978,1.5391599999999999,1.5391599999999999,1.1463187325256645,64.37999999999944,73.80000000000165,tp,73.80000000000165,1.1463187325256645,win,77.80000000000119,8.20000000000043,1.5532774153463944
AUDCHF,W,bearish,direct_touch,2010-04-12,2010-04-19,2010-04-20,2010-04-22 17:00:00,2010-05-05 21:00:00,13.166666666666666,0.98862,1.00106,0.99267,124.39999999999999,83.90000000000009,67.44372990353705,5,D,0.99884,1.0139466666666666,0.97618,1.0139466666666666,1.5,151.066666666666,226.599999999999,sl,-151.066666666666,-1.0,loss,100.79999999999977,158.10000000000102,0.6619593998234803
USDJPY,W,bearish,direct_touch,2010-04-26,2010-05-03,2010-05-03,2010-05-03 12:00:00,2010-05-06 06:00:00,2.75,94.004,94.5815,94.331,5775.0,2505.0000000000236,43.37662337662379,1,H1,94.532,95.26899999999999,93.4265,93.4265,1.5,73.69999999999948,110.54999999999922,tp,110.54999999999922,1.5,win,123.19999999999993,45.40000000000077,0.013568521031207694
AUDJPY,W,bearish,direct_touch,2010-04-26,2010-05-03,2010-05-03,2010-05-03 14:00:00,2010-05-04 13:00:00,0.9583333333333334,87.035,88.0585,87.216,10235.0,8425.000000000011,82.31558378114325,2,H1,87.708,88.839,86.0115,86.0115,1.5,113.10000000000002,169.65000000000003,tp,169.65000000000003,1.5,win,173.79999999999995,25.199999999999534,0.008841732979664013
EURGBP,W,bullish,direct_touch,2010-04-26,2010-05-03,2010-05-03,2010-05-04 15:00:00,2010-05-05 13:00:00,0.9166666666666666,0.86739,0.8604,0.8608,69.89999999999999,3.9999999999995595,5.722460658082346,1,wick_diff,0.8608,0.8517466666666667,0.87438,0.8517466666666667,1.5,90.53333333333357,135.80000000000035,sl,-90.53333333333357,-1.0,loss,19.399999999999416,114.19999999999985,1.1045655375552255
GBPCHF,W,bearish,direct_touch,2010-04-26,2010-05-03,2010-05-03,2010-05-04 16:00:00,2010-05-05 12:00:00,0.8333333333333334,1.65419,1.66659,1.66446,124.0,21.299999999999653,17.17741935483843,1,wick_diff,1.66446,1.6795733333333334,1.64179,1.6795733333333334,1.5,151.1333333333331,226.69999999999968,sl,-151.1333333333331,-1.0,loss,18.599999999999728,164.59999999999917,0.6616674018526697
CADCHF,W,bearish,direct_touch,2010-04-26,2010-05-03,2010-05-04,2010-05-05 12:00:00,2010-05-06 13:00:00,1.0416666666666667,1.07521,1.08222,1.08206,70.1,1.5999999999993797,2.2824536376596005,1,H1,1.08124,1.0899333333333332,1.0682,1.0682,1.5,86.93333333333219,130.3999999999994,tp,130.3999999999994,1.500000000000013,win,149.39999999999952,57.49999999999922,1.150306748466273
AUDJPY,W,bullish,direct_touch,2010-04-19,2010-04-26,2010-05-06,2010-05-06 06:00:00,2010-05-06 14:00:00,0.3333333333333333,84.64,83.9425,84.9475,6975.0,10050.000000000096,144.08602150537772,4,H1,84.59,83.87275,85.3375,83.87275,1.0421749738584802,71.7250000000007,74.75000000000023,sl,-71.7250000000007,-1.0,loss,59.7999999999999,78.4000000000006,0.013942140118508053
EURCHF,W,bullish,direct_touch,2010-03-29,2010-04-05,2010-05-06,2010-05-06 11:00:00,2010-05-20 17:00:00,14.25,1.42677,1.41446,1.42326,123.1,87.99999999999919,71.4865962632,1,H4,1.4153,1.3994466666666665,1.4390800000000001,1.4390800000000001,1.5,158.53333333333495,237.80000000000132,tp,237.80000000000132,1.4999999999999931,win,293.3999999999992,153.70000000000104,0.630782169890658
AUDUSD,W,bullish,direct_touch,2010-03-01,2010-03-08,2010-05-06,2010-05-06 15:00:00,2010-05-06 18:00:00,0.125,0.89609,0.88006,0.89354,160.29999999999998,134.80000000000047,84.09232688708701,6,H4,0.89489,0.8784569999999999,0.91212,0.8784569999999999,1.048499969573422,164.3300000000003,172.30000000000078,sl,-164.3300000000003,-1.0,loss,46.800000000000175,239.09999999999985,0.6085316132173055
AUDCHF,W,bullish,direct_touch,2010-05-10,2010-05-17,2010-05-17,2010-05-17 17:00:00,2010-05-19 09:00:00,1.6666666666666667,0.99182,0.97232,0.98598,195.0,136.60000000000005,70.05128205128209,3,H1,0.98733,0.97037,1.01132,0.97037,1.4145047169811222,169.60000000000085,239.89999999999955,sl,-169.60000000000085,-1.0,loss,75.09999999999906,190.10000000000082,0.589622641509431
GBPCHF,W,bullish,direct_touch,2010-05-10,2010-05-17,2010-05-17,2010-05-18 10:00:00,2010-05-21 03:00:00,2.7083333333333335,1.63788,1.60928,1.62652,286.0,172.3999999999992,60.27972027972,3,D,1.62992,1.6055466666666667,1.66648,1.66648,1.5,243.73333333333358,365.5999999999992,tp,365.5999999999992,1.4999999999999953,win,365.899999999999,1.9999999999997797,0.41028446389496676
GBPAUD,W,bearish,direct_touch,2010-05-10,2010-05-17,2010-05-17,2010-05-19 09:00:00,2010-05-20 14:00:00,1.2083333333333333,1.65086,1.69242,1.67894,415.6,134.79999999999936,32.435033686236615,7,3D,1.68897,1.7420833333333334,1.6093,1.7420833333333334,1.5,531.1333333333334,796.7000000000013,sl,-531.1333333333334,-1.0,loss,83.60000000000144,591.1999999999983,0.18827664114472192
NZDCAD,W,bullish,direct_touch,2010-04-26,2010-05-03,2010-05-19,2010-05-19 09:00:00,2010-06-07 13:00:00,19.166666666666668,0.7166,0.70688,0.71582,97.19999999999999,89.40000000000059,91.97530864197591,8,D,0.70879,0.6971033333333334,0.72632,0.6971033333333334,1.5,116.86666666666622,175.29999999999933,sl,-116.86666666666622,-1.0,loss,129.1999999999993,119.7999999999999,0.8556759840273849
CADJPY,W,bullish,direct_touch,2010-05-10,2010-05-17,2010-05-19,2010-05-19 15:00:00,2010-08-11 11:00:00,83.83333333333333,87.73,82.14,87.73,55900.0,55900.00000000004,100.00000000000007,3,H1,86.57,81.581,93.32000000000001,81.581,1.3529765484064997,498.899999999999,675.0000000000014,sl,-498.899999999999,-1.0,loss,347.80000000000086,503.19999999999965,0.002004409701342958
EURUSD,W,bullish,direct_touch,2010-05-17,2010-05-24,2010-05-25,2010-05-26 21:00:00,2010-06-07 00:00:00,11.125,1.23426,1.21445,1.23542,198.10000000000002,209.69999999999933,105.85562847046913,5,D,1.2161,1.1907866666666667,1.25407,1.1907866666666667,1.5,253.13333333333298,379.70000000000056,sl,-253.13333333333298,-1.0,loss,292.30000000000086,278.19999999999953,0.3950487226757972
GBPNZD,W,bearish,direct_touch,2010-05-24,2010-05-31,2010-05-31,2010-05-31 15:00:00,2010-06-20 18:00:00,20.125,2.13557,2.18217,2.16388,466.0,182.90000000000362,39.248927038627386,1,H4,2.16438,2.2146533333333336,2.0889699999999998,2.0889699999999998,1.5,502.73333333333613,754.100000000002,tp,754.100000000002,1.4999999999999956,win,763.3000000000001,386.40000000000003,0.19891261105954006
AUDCAD,W,bullish,direct_touch,2010-05-24,2010-05-31,2010-05-31,2010-06-01 07:00:00,2010-06-20 18:00:00,19.458333333333332,0.88227,0.86512,0.87222,171.5,70.99999999999996,41.39941690962097,3,D,0.87246,0.8544866666666667,0.89942,0.89942,1.5,179.73333333333284,269.59999999999985,tp,269.59999999999985,1.5000000000000033,win,294.2,143.6000000000004,0.5563798219584586
GBPAUD,W,bearish,direct_touch,2010-05-24,2010-05-31,2010-06-01,2010-06-02 05:00:00,2010-06-18 15:00:00,16.416666666666668,1.73892,1.7778,1.77166,388.79999999999995,61.40000000000035,15.792181069958938,3,3D,1.77166,1.8194066666666666,1.70004,1.70004,1.5,477.466666666666,716.2000000000002,tp,716.2000000000002,1.5000000000000024,win,730.8000000000003,177.59999999999997,0.20943870427254985
NZDCHF,W,bullish,direct_touch,2010-05-24,2010-05-31,2010-05-31,2010-06-07 13:00:00,2010-06-14 14:00:00,7.041666666666667,0.77928,0.76248,0.76599,168.0,35.09999999999902,20.89285714285656,3,D,0.76764,0.74868,0.79608,0.79608,1.5,189.59999999999977,284.4000000000002,tp,284.4000000000002,1.5000000000000029,win,287.39999999999986,75.69999999999965,0.5274261603375534
AUDCHF,W,bullish,direct_touch,2010-05-24,2010-05-31,2010-06-04,2010-06-07 19:00:00,2010-06-14 15:00:00,6.833333333333333,0.95701,0.92974,0.93926,272.7,95.19999999999973,34.910157682434814,3,H4,0.94274,0.9150466666666667,0.98428,0.98428,1.5,276.93333333333345,415.4000000000002,tp,415.4000000000002,1.5,win,421.69999999999925,30.600000000000627,0.3610977371208472
USDCAD,W,bullish,direct_touch,2010-05-31,2010-06-07,2010-06-07,2010-06-09 15:00:00,2010-06-21 13:00:00,11.916666666666666,1.05245,1.03339,1.04433,190.6,109.3999999999995,57.397691500524395,3,H4,1.0371,1.0141599999999997,1.0715100000000002,1.0141599999999997,1.5,229.40000000000182,344.1000000000027,sl,-229.40000000000182,-1.0,loss,83.00000000000196,230.3999999999995,0.43591979075849696
CADCHF,W,bearish,direct_touch,2010-05-31,2010-06-07,2010-06-07,2010-06-11 12:00:00,2010-06-17 09:00:00,5.875,1.10118,1.11491,1.10548,137.29999999999998,94.3000000000005,68.68171886380226,5,H4,1.11211,1.12855,1.08745,1.08745,1.5,164.4000000000001,246.59999999999903,tp,246.59999999999903,1.4999999999999933,win,247.89999999999867,34.30000000000044,0.6082725060827248
AUDJPY,W,bearish,direct_touch,2010-05-31,2010-06-07,2010-06-10,2010-06-14 01:00:00,2010-06-30 13:00:00,16.5,76.951,79.0095,78.0455,20585.0,9639.999999999985,46.83021617682772,6,D,78.6795,81.20416666666668,74.8925,74.8925,1.5,252.46666666666755,378.7000000000006,tp,378.7000000000006,1.4999999999999971,win,397.35000000000014,218.64999999999952,0.003960918933192487
GBPCHF,W,bearish,direct_touch,2010-06-07,2010-06-14,2010-06-14,2010-06-15 07:00:00,2010-06-17 07:00:00,2.0,1.67818,1.70774,1.69169,295.6,160.5000000000012,54.29634641407348,5,D,1.68956,1.7168533333333333,1.64862,1.64862,1.5,272.9333333333339,409.39999999999975,tp,409.39999999999975,1.499999999999996,win,449.8000000000002,28.600000000000847,0.3663898387884702
EURCHF,W,bullish,direct_touch,2010-06-07,2010-06-14,2010-06-14,2010-06-17 14:00:00,2010-06-23 15:00:00,6.041666666666667,1.38921,1.37342,1.38652,157.89999999999998,130.9999999999989,82.96390120329254,9,3D,1.37466,1.3544333333333334,1.405,1.3544333333333334,1.5,202.26666666666614,303.4000000000003,sl,-202.26666666666614,-1.0,loss,38.19999999999934,202.2999999999997,0.49439683586025174
EURNZD,W,bullish,direct_touch,2010-05-17,2010-05-24,2010-06-21,2010-06-21 00:00:00,2010-06-21 09:00:00,0.375,1.74678,1.73707,1.74542,97.1,83.5000000000008,85.9938208032964,1,H1,1.74452,1.7360989999999998,1.75649,1.7360989999999998,1.421446384039865,84.21000000000234,119.70000000000036,sl,-84.21000000000234,-1.0,loss,61.49999999999878,86.80000000000021,1.187507421921354
GBPCAD,W,bearish,direct_touch,2010-06-07,2010-06-14,2010-06-23,2010-06-23 09:00:00,2010-06-24 11:00:00,1.0833333333333333,1.53145,1.55602,1.54114,245.70000000000002,148.80000000000004,60.56166056166058,5,H4,1.53936,1.5610133333333334,1.50688,1.5610133333333334,1.5,216.53333333333302,324.80000000000064,sl,-216.53333333333302,-1.0,loss,49.79999999999984,246.59999999999903,0.46182266009852285
GBPCAD,W,bearish,direct_touch,2010-05-03,2010-05-10,2010-06-24,2010-06-24 11:00:00,2010-06-29 20:00:00,5.375,1.56,1.5903,1.5566,303.0,337.0000000000006,111.22112211221142,2,H4,1.56378,1.5933300000000001,1.5297,1.5933300000000001,1.1532994923857758,295.5000000000019,340.7999999999989,sl,-295.5000000000019,-1.0,loss,149.69999999999928,303.20000000000124,0.33840947546531086
