pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots,entry_spread_pips,exit_spread_pips,commission_usd
AUDCHF,M,bullish,direct_touch,2012-04-02,2012-05-01,2012-05-01 04:00:00,2012-05-01 06:00:00,2012-05-18 18:00:00,17.5,0.94166,0.93374,0.93476,79.2,10.200000000000209,12.878787878788142,3,D,0.93582,0.9266466666666666,0.9495800000000001,0.9266466666666666,1.5,91.73333333333366,137.60000000000105,sl,-94.22422603355685,-1.032604208214642,loss,94.60000000000024,104.19999999999985,1.0901162790697634,0.6096002439393688,1.8812924562836164,5.4505813953488165
EURNZD,M,bearish,direct_touch,2012-04-02,2012-05-01,2012-05-01 03:00:00,2012-05-01 07:00:00,2012-05-04 12:00:00,3.2083333333333335,1.62211,1.63981,1.63089,177.0,89.20000000000039,50.39548022598892,8,D,1.63089,1.6485433333333332,1.60441,1.6485433333333332,1.5,176.533333333333,264.8000000000006,sl,-178.4249502306334,-1.0135476787989073,loss,153.2,189.0000000000014,0.5664652567975842,1.4484312420003052,0.44318565530161574,2.832326283987921
EURAUD,M,bearish,direct_touch,2012-04-02,2012-05-01,2012-05-01 04:00:00,2012-05-04 13:00:00,2012-05-18 19:00:00,14.25,1.27858,1.28942,1.28788,108.4,15.400000000000968,14.206642066421557,2,D,1.2871,1.3000066666666665,1.26774,1.3000066666666665,1.5,129.0666666666662,193.5999999999982,sl,-132.03216876038093,-1.0268504810979964,loss,98.19999999999939,146.70000000000184,0.7747933884297548,0.780436581453978,2.1850655122609868,3.873966942148774
AUDUSD,M,bullish,direct_touch,2012-01-02,2012-02-01,2012-05-04 12:00:00,2012-05-09 01:00:00,2012-05-23 08:00:00,14.291666666666666,1.02213,0.98615,1.01458,359.79999999999995,284.30000000000064,79.0161200667039,18,3D,1.00716,0.9731933333333335,1.0581099999999999,0.9731933333333335,1.5,339.6666666666659,509.49999999999824,sl,-341.0508314387861,-1.005547099427243,loss,71.60000000000055,342.2000000000003,0.2944062806673216,0.4933900883418623,0.8907746837795556,1.472031403336608
USDCAD,M,bearish,direct_touch,2012-04-02,2012-05-01,2012-05-04 15:00:00,2012-05-09 10:00:00,2012-05-17 11:00:00,8.041666666666666,0.99591,1.00524,1.00344,93.3,17.999999999998018,19.29260450160559,4,wick_diff,1.00344,1.0146800000000002,0.98658,1.0146800000000002,1.5,112.40000000000138,168.60000000000096,sl,-115.11038708333032,-1.0285621626630683,loss,80.00000000000118,122.49999999999872,0.8896797153024801,1.55311257065247,1.1572745126774158,4.448398576512401
EURCAD,M,bullish,direct_touch,2012-02-01,2012-03-01,2012-03-01 13:00:00,2012-05-11 13:00:00,2012-07-05 12:00:00,54.958333333333336,1.31178,1.28778,1.29986,240.0,120.8000000000009,50.333333333333705,8,D,1.28832,1.2566799999999998,1.33578,1.2566799999999998,1.5,316.4000000000011,474.60000000000053,sl,-319.9423549373326,-1.0127760901938416,loss,192.3000000000008,339.39999999999856,0.31605562579013796,1.0986217634619047,2.443733173870155,1.5802781289506898
GBPNZD,M,bearish,direct_touch,2011-12-01,2012-01-02,2012-05-03 08:00:00,2012-05-14 07:00:00,2012-08-01 14:00:00,79.29166666666667,2.01197,2.10473,2.07123,927.5999999999999,335.00000000000085,36.11470461405788,11,D,2.06207,2.15731,1.9192099999999999,1.9192099999999999,1.5,952.3999999999999,1428.6,tp,1426.0192771522172,1.4967653057037145,win,1434.899999999999,434.7000000000012,0.10499790004199919,0.4669794374447623,2.1137434103390724,0.5249895002099959
NZDUSD,M,bullish,direct_touch,2012-01-02,2012-02-01,2012-05-14 08:00:00,2012-05-16 01:00:00,2012-07-05 11:00:00,50.416666666666664,0.77692,0.74622,0.77348,307.0,272.5999999999995,88.79478827361547,19,D,0.76736,0.7405200000000001,0.80762,0.80762,1.5,268.39999999999975,402.5999999999996,tp,400.8657235345525,1.491675572036337,win,402.5999999999996,216.2000000000008,0.3725782414307008,1.1711326924274805,0.5631437730190427,1.862891207153504
AUDNZD,M,bearish,direct_touch,2012-03-01,2012-04-02,2012-05-15 07:00:00,2012-05-16 14:00:00,2012-09-17 17:00:00,124.125,1.28622,1.30628,1.29634,200.6,99.40000000000059,49.55134596211395,5,H4,1.29754,1.31846,1.26616,1.26616,1.5,209.2000000000005,313.7999999999996,tp,311.42394245208925,1.4862521149717425,win,314.20000000000005,104.40000000000005,0.47801147227533347,1.8916928768184555,0.48436467109229575,2.3900573613766674
EURUSD,M,bullish,direct_touch,2012-01-02,2012-02-01,2012-05-09 12:00:00,2012-05-23 08:00:00,2012-07-12 10:00:00,50.083333333333336,1.29405,1.2624,1.28584,316.49999999999994,234.40000000000126,74.06003159557703,15,D,1.26264,1.2206000000000001,1.3256999999999999,1.2206000000000001,1.5,420.39999999999856,630.5999999999989,sl,-423.01997143756375,-1.0074214353890703,loss,121.29999999999974,441.7999999999988,0.2378686964795441,1.4056088489601113,1.2143625886051737,1.1893434823977205
USDCAD,M,bearish,direct_touch,2012-01-02,2012-02-01,2012-05-18 01:00:00,2012-05-23 14:00:00,2012-08-03 13:00:00,71.95833333333333,1.02112,1.04235,1.03196,212.29999999999998,103.90000000000121,48.94017899199304,9,D,1.02861,1.0477566666666667,0.9998900000000001,0.9998900000000001,1.5,191.46666666666644,287.19999999999965,tp,283.5014655533974,1.4780717212050718,win,290.50000000000017,160.19999999999922,0.5222841225626748,2.131782578635081,1.5667518679657981,2.6114206128133737
AUDJPY,M,bullish,direct_touch,2012-01-02,2012-02-01,2012-05-17 15:00:00,2012-05-23 14:00:00,2012-06-01 12:00:00,8.916666666666666,78.663,76.988,78.0955,167.5,110.75000000000017,66.11940298507473,7,3D,77.11,74.958,80.338,74.958,1.5,215.2000000000001,322.79999999999944,sl,-218.54811761255064,-1.015581401545309,loss,155.29999999999973,263.29999999999956,0.004646840148698882,1.036054035983973,2.3120635765663717,0.023234200743494412
USDCHF,M,bearish,direct_touch,2012-01-02,2012-02-01,2012-05-15 13:00:00,2012-05-24 07:00:00,2012-07-12 10:00:00,49.125,0.9389,0.95952,0.95477,206.2,47.50000000000032,23.035887487876007,4,D,0.95788,0.9842799999999999,0.91828,0.9842799999999999,1.5,263.9999999999998,395.99999999999966,sl,-267.42594682253485,-1.0148710106914207,loss,156.099999999999,277.00000000000057,0.3787878787878791,1.899613387666381,1.5263334348690953,1.8939393939393956
NZDJPY,M,bullish,direct_touch,2012-01-02,2012-02-01,2012-05-18 15:00:00,2012-05-31 14:00:00,2012-06-07 05:00:00,6.625,59.801,58.2555,59.484,154.55,122.85000000000039,79.4888385635719,10,D,58.935,57.327333333333335,61.3465,61.3465,1.5,160.76666666666668,241.14999999999966,tp,237.01378254581087,1.47424082031398,win,241.69999999999945,96.50000000000034,0.006220194899440182,2.152306370994115,1.9839110831946234,0.03110097449720091
GBPUSD,M,bullish,direct_touch,2012-01-02,2012-02-01,2012-05-30 17:00:00,2012-06-01 08:00:00,2012-06-17 19:00:00,16.458333333333332,1.55043,1.52335,1.53621,270.8,128.60000000000093,47.488921713442004,7,D,1.52788,1.4947933333333332,1.57751,1.57751,1.5,330.8666666666671,496.3000000000006,tp,493.39474810795144,1.4897080841465367,win,511.30000000000115,9.799999999999809,0.30223655047350356,1.7173898463551647,1.187862045695753,1.5111827523675179
CHFJPY,M,bullish,direct_touch,2012-01-02,2012-02-01,2012-05-30 09:00:00,2012-06-01 09:00:00,2012-06-10 19:00:00,9.416666666666666,81.974,80.0475,81.7715,192.65,172.40000000000038,89.48871009602925,9,D,80.2845,77.87383333333332,83.90050000000001,83.90050000000001,1.5,241.06666666666712,361.6000000000014,tp,358.927003640801,1.4888910549258862,win,370.8500000000001,67.24999999999994,0.004148230088495567,1.4568868460813593,1.216109513119655,0.020741150442477835
EURNZD,M,bullish,direct_touch,2012-05-01,2012-06-01,2012-06-11 15:00:00,2012-06-19 11:00:00,2012-07-06 19:00:00,17.333333333333332,1.61753,1.58203,1.61557,354.99999999999994,335.399999999999,94.47887323943635,17,3D,1.58387,1.5377633333333331,1.65303,1.5377633333333331,1.5,461.0666666666674,691.600000000001,sl,-463.2233431846444,-1.0057620225230848,loss,165.70000000000195,468.0999999999979,0.21688837478311127,1.6987109916396288,0.45796552633739246,1.0844418739155564
GBPCAD,M,bullish,direct_touch,2012-06-01,2012-07-02,2012-07-03 09:00:00,2012-07-04 08:00:00,2012-07-04 14:00:00,0.25,1.59129,1.58498,1.58982,63.099999999999994,48.39999999999955,76.70364500792323,2,H1,1.58596,1.5782,1.5976000000000001,1.5782,1.5,77.59999999999988,116.40000000000094,sl,-81.44817667576686,-1.0560332045846261,loss,11.399999999999189,91.20000000000016,1.288659793814435,2.0067566783546886,1.841419997411747,6.443298969072176
CADCHF,M,bearish,direct_touch,2012-06-01,2012-07-02,2012-07-03 07:00:00,2012-07-04 09:00:00,2012-07-05 11:00:00,1.0833333333333333,0.94014,0.94338,0.94218,32.4,11.999999999999789,37.037037037036384,5,H4,0.94296,0.94896,0.9369,0.94896,1.01000000000001,60.00000000000005,60.60000000000065,sl,-63.05183903264732,-1.0591973172107878,loss,7.400000000000739,116.99999999999932,1.6666666666666654,1.0145209848641161,2.037318047782773,8.333333333333327
EURCAD,M,bullish,direct_touch,2012-06-01,2012-07-02,2012-07-03 07:00:00,2012-07-04 10:00:00,2012-07-04 14:00:00,0.16666666666666666,1.27712,1.27302,1.27464,41.0,16.199999999999548,39.512195121950114,5,3D,1.27325,1.26725,1.28122,1.26725,1.3283333333333376,60.00000000000005,79.70000000000032,sl,-62.504869773554184,-1.0500811628925688,loss,9.099999999999664,67.69999999999942,1.6666666666666654,1.9157038412702883,0.589165932283124,8.333333333333327
GBPCHF,M,bearish,direct_touch,2012-06-01,2012-07-02,2012-07-02 12:00:00,2012-07-05 11:00:00,2012-07-08 19:00:00,3.3333333333333335,1.49582,1.5107,1.50424,148.8,64.5999999999991,43.41397849462305,6,D,1.50393,1.5192566666666667,1.48094,1.5192566666666667,1.5,153.2666666666671,229.90000000000066,sl,-157.53020961233543,-1.0310800975141474,loss,93.39999999999904,164.90000000000114,0.6524575902566314,2.1448808126005345,2.1186621330690123,3.262287951283157
EURGBP,M,bullish,direct_touch,2012-06-01,2012-07-02,2012-07-02 12:00:00,2012-07-06 09:00:00,2012-07-13 11:00:00,7.083333333333333,0.80262,0.79504,0.79844,75.8,34.000000000000696,44.85488126649169,8,3D,0.79633,0.7870833333333332,0.8102,0.7870833333333332,1.5,92.46666666666736,138.70000000000047,sl,-96.92213218654877,-1.0535919126158761,loss,10.100000000000664,100.00000000000009,1.081470800288384,2.3067218044181623,2.1487437154630937,5.40735400144192
EURUSD,M,bullish,direct_touch,2010-07-01,2010-08-02,2012-07-10 15:00:00,2012-07-12 10:00:00,2012-08-31 12:00:00,50.083333333333336,1.22372,1.18765,1.21936,360.7,317.09999999999906,87.91239257000252,19,3D,1.21936,1.1840430000000002,1.25979,1.25979,1.144774471217832,353.1699999999982,404.2999999999996,tp,400.1192849268831,1.131521037819988,win,434.2000000000001,151.20000000000022,0.28314975790695845,2.0523366175223057,2.1283784555943557,1.4157487895347922
AUDNZD,M,bearish,direct_touch,2012-06-01,2012-07-02,2012-07-17 14:00:00,2012-07-17 16:00:00,2012-07-25 01:00:00,7.375,1.29162,1.30487,1.29469,132.5,101.80000000000078,76.83018867924586,15,3D,1.29262,1.306195,1.27837,1.306195,1.0497237569060927,135.74999999999892,142.50000000000097,sl,-138.9089737898508,-1.0269537664077488,loss,22.200000000001108,150.69999999999916,0.736648250460411,1.9762113528521001,1.1827624369987084,3.6832412523020555
USDJPY,M,bullish,direct_touch,2012-06-01,2012-07-02,2012-07-23 01:00:00,2012-07-23 03:00:00,2012-08-15 07:00:00,23.166666666666668,78.314,77.662,78.213,65.2,55.09999999999877,84.50920245398585,7,H4,78.154,77.554,78.966,78.966,1.3533333333333422,59.99999999999943,81.19999999999976,tp,78.2783319655124,1.3045555327585523,win,83.59999999999985,24.199999999999022,0.016666666666666823,0.6737974410361068,2.247870593451282,0.08333333333333412
NZDCHF,M,bearish,direct_touch,2010-06-01,2010-07-01,2012-07-19 10:00:00,2012-08-03 02:00:00,2012-09-04 10:00:00,32.333333333333336,0.78582,0.8142,0.79788,283.79999999999995,163.20000000000002,57.50528541226216,10,D,0.80236,0.8323066666666666,0.75744,0.75744,1.5,299.46666666666675,449.1999999999996,tp,447.28295111100766,1.49192882160844,win,450.3000000000001,3.6000000000002697,0.33392698130008897,0.7084117650785647,1.2086371239122866,1.6696349065004448
NZDCAD,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-08-01 05:00:00,2012-08-03 08:00:00,2012-08-08 22:00:00,5.583333333333333,0.81382,0.81964,0.81887,58.199999999999996,7.700000000000484,13.230240549829011,3,D,0.81874,0.8259000000000001,0.8079999999999999,0.8079999999999999,1.5,71.60000000000055,107.40000000000083,tp,105.20677146679813,1.4623850763519182,win,117.39999999999972,31.200000000000117,1.3966480446927267,1.484786974401045,0.7084415588024032,6.983240223463634
NZDJPY,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-08-03 12:00:00,2012-08-03 14:00:00,2012-08-10 06:00:00,6.666666666666667,63.941,64.3995,64.221,45.85,17.849999999999966,38.93129770992359,2,H1,64.274,64.874,63.4825,63.4825,1.319166666666678,59.99999999999943,79.14999999999992,tp,76.56074910672785,1.2759291517788096,win,80.79999999999998,24.399999999999977,0.016666666666666823,0.7200506719324674,1.869200221339286,0.08333333333333412
GBPUSD,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-08-10 15:00:00,2012-08-21 08:00:00,2012-08-22 18:00:00,1.4166666666666667,1.5698,1.57774,1.57678,79.39999999999999,9.599999999998499,12.090680100753778,1,wick_diff,1.57678,1.5867266666666668,1.56186,1.5867266666666668,1.5,99.46666666666769,149.20000000000044,sl,-101.64953480692462,-1.0269725349221537,loss,20.400000000000418,104.40000000000005,1.0053619302948957,1.5720612174164665,0.6108069228413717,5.026809651474479
EURCHF,M,bearish,direct_touch,2012-03-01,2012-04-02,2012-05-24 13:00:00,2012-09-07 09:00:00,2013-01-14 10:00:00,129.04166666666666,1.20532,1.2147,1.2128,93.79999999999998,18.999999999997907,20.2558635394434,3,D,1.21395,1.2259566666666668,1.19594,1.2259566666666668,1.5,120.0666666666672,180.10000000000082,sl,-124.38760024728434,-1.040152139760831,loss,109.00000000000131,137.79999999999902,0.8328706274292023,2.06865433226813,2.252279248350342,4.164353137146011
EURUSD,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-09-07 07:00:00,2012-09-07 10:00:00,2012-09-07 12:00:00,0.08333333333333333,1.2678,1.27477,1.2681,69.69999999999999,66.69999999999953,95.69583931133363,6,H4,1.26917,1.275467,1.2608300000000001,1.275467,1.3244402096235979,62.96999999999997,83.39999999999792,sl,-66.24803085794272,-1.0599973139263577,loss,12.499999999999734,84.30000000000159,1.5880578053041137,1.3960852367709258,1.8819456211709473,7.940289026520569
NZDUSD,M,bearish,direct_touch,2012-08-01,2012-09-03,2012-09-07 12:00:00,2012-09-12 08:00:00,2012-12-12 06:00:00,90.91666666666667,0.80866,0.8224,0.8122,137.4,101.99999999999986,74.23580786026191,12,D,0.8221,0.8402200000000001,0.7949200000000001,0.8402200000000001,1.5,181.20000000000024,271.7999999999998,sl,-184.55947243935734,-1.021299516773494,loss,168.20000000000056,183.99999999999972,0.5518763796909485,1.23915404941386,2.120318389943561,2.7593818984547425
AUDNZD,M,bullish,direct_touch,2012-07-02,2012-08-01,2012-08-27 05:00:00,2012-09-13 11:00:00,2012-09-28 15:00:00,15.166666666666666,1.28174,1.26747,1.2741,142.7,66.29999999999913,46.46110721793913,12,3D,1.26932,1.2515266666666667,1.29601,1.2515266666666667,1.5,177.93333333333328,266.900000000001,sl,-181.4418247452565,-1.02252805214644,loss,63.59999999999921,180.7000000000003,0.562008242787561,1.3798265114949557,2.1286649004301195,2.8100412139378053
AUDUSD,M,bearish,direct_touch,2012-08-01,2012-09-03,2012-09-12 09:00:00,2012-09-14 01:00:00,2012-09-20 05:00:00,6.166666666666667,1.05034,1.06134,1.05385,109.99999999999999,74.89999999999996,68.09090909090907,9,H4,1.05764,1.0698399999999997,1.0393400000000002,1.0393400000000002,1.5,121.99999999999766,182.9999999999976,tp,179.4542889334494,1.466838433880761,win,196.89999999999984,48.00000000000137,0.8196721311475568,1.7664783159452637,1.7792327506022134,4.098360655737784
EURJPY,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-09-14 06:00:00,2012-09-14 09:00:00,2012-09-14 10:00:00,0.041666666666666664,101.243,101.625,101.304,38.2,32.099999999999795,84.0314136125649,1,H1,101.561,102.161,100.86099999999999,102.161,1.166666666666706,59.99999999999943,70.0000000000017,sl,-63.30334581314361,-1.0551390968857368,loss,25.500000000000966,67.49999999999972,0.016666666666666823,1.023856567721863,2.2794892454224045,0.08333333333333412
EURGBP,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-09-14 11:00:00,2012-09-14 13:00:00,2012-09-20 09:00:00,5.833333333333333,0.8076,0.81568,0.80775,80.8,79.29999999999993,98.14356435643555,4,H4,0.80912,0.816488,0.79952,0.79952,1.30293159609119,73.6800000000004,95.99999999999942,tp,92.45431813113991,1.2480227759383742,win,101.39999999999927,23.70000000000094,1.357220412594998,1.2026339386823295,2.3430479301770673,6.78610206297499
CHFJPY,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-09-14 13:00:00,2012-09-14 13:00:00,2012-09-17 13:00:00,3.0,84.275,84.618,84.324,34.300000000000004,29.399999999999693,85.71428571428481,1,H1,84.571,85.17099999999999,83.932,85.17099999999999,1.065000000000003,59.99999999999943,63.89999999999958,sl,-63.966123882016745,-1.0661853980336224,loss,50.79999999999956,70.70000000000078,0.016666666666666823,1.688513728133361,2.2776101538838436,0.08333333333333412
AUDCAD,M,bullish,direct_touch,2012-09-03,2012-10-01,2012-10-02 04:00:00,2012-10-02 04:00:00,2012-10-04 13:00:00,2.375,1.01609,1.0055,1.01723,105.9,117.30000000000018,110.76487252124663,9,H4,1.01547,1.0044410000000001,1.02668,1.0044410000000001,1.016411279354428,110.28999999999955,112.09999999999941,sl,-113.7016981176231,-1.0354673870489037,loss,32.09999999999935,111.10000000000174,0.9067005168192983,2.4167425455826455,0.9949555720390822,4.5335025840964915
AUDJPY,M,bullish,direct_touch,2012-09-03,2012-10-01,2012-10-01 01:00:00,2012-10-03 08:00:00,2012-10-17 12:00:00,14.166666666666666,80.584,79.6815,80.6555,90.25,97.40000000000038,107.92243767313062,6,D,79.759,78.60733333333333,81.4865,81.4865,1.5,115.16666666666708,172.75000000000063,tp,170.40073359672618,1.4795577446893682,win,176.30000000000052,34.900000000000375,0.008683068017366105,1.0284457396983477,1.3208206635760675,0.043415340086830526
EURNZD,M,bearish,direct_touch,2012-09-03,2012-10-01,2012-10-03 07:00:00,2012-10-03 14:00:00,2012-10-05 17:00:00,2.125,1.57071,1.5906,1.57397,198.9,166.29999999999922,83.6098541980891,13,3D,1.57528,1.592589,1.55082,1.592589,1.4131376740424,173.09000000000017,244.59999999999926,sl,-176.4794035392203,-1.0224704115732863,loss,31.000000000001027,175.70000000000084,0.5777341267548668,1.1568323485043066,2.2325711907162833,2.8886706337743338
AUDCAD,M,bullish,direct_touch,2012-06-01,2012-07-02,2012-10-04 13:00:00,2012-10-05 13:00:00,2012-10-16 12:00:00,10.958333333333334,1.00535,0.99566,0.99962,96.9,39.59999999999963,40.8668730650151,9,3D,0.99927,0.9887566666666667,1.01504,1.01504,1.5,105.13333333333263,157.6999999999995,tp,156.37494559757047,1.4826405732172305,win,157.6999999999995,66.69999999999953,0.9511731135066646,0.920989469145657,0.4040649332838128,4.755865567533323
GBPCHF,M,bullish,direct_touch,2012-09-03,2012-10-01,2012-10-01 07:00:00,2012-10-05 14:00:00,2012-12-14 17:00:00,70.125,1.51709,1.4992,1.50841,178.89999999999998,92.0999999999994,51.48127445500247,6,D,1.50323,1.4820633333333335,1.53498,1.4820633333333335,1.5,211.66666666666555,317.49999999999943,sl,-215.68725214742733,-1.0213570967595047,loss,115.99999999999832,214.70000000000098,0.4724409448818923,2.360442223979883,1.6601432567805172,2.3622047244094615
AUDUSD,M,bullish,direct_touch,2012-09-03,2012-10-01,2012-10-02 15:00:00,2012-10-05 18:00:00,2012-10-18 09:00:00,12.625,1.02864,1.01666,1.02768,119.79999999999998,110.20000000000029,91.98664440734584,6,D,1.0167,1.0007533333333332,1.04062,1.04062,1.5,159.46666666666775,239.2000000000016,tp,237.95463436690588,1.4890549813978111,win,244.30000000000172,17.399999999998528,0.6270903010033402,0.6903084208135956,0.5550572122820152,3.135451505016701
NZDCHF,M,bullish,direct_touch,2012-09-03,2012-10-01,2012-10-04 13:00:00,2012-10-05 18:00:00,2012-11-02 05:00:00,27.458333333333332,0.76458,0.75599,0.76292,85.9,69.29999999999991,80.67520372526184,2,H1,0.7598,0.7508866666666667,0.77317,0.77317,1.5,89.13333333333328,133.69999999999993,tp,131.61786244306194,1.471030618284166,win,134.79999999999936,71.20000000000014,1.12191473448018,1.0744565872852583,1.0076809696519864,5.6095736724009
USDJPY,M,bearish,direct_touch,2012-09-03,2012-10-01,2012-10-03 12:00:00,2012-10-22 04:00:00,2012-11-15 12:00:00,24.333333333333332,78.342,79.6595,79.2195,131.75,43.99999999999977,33.396584440227535,10,D,79.573,81.27199999999999,77.0245,81.27199999999999,1.5,169.8999999999998,254.849999999999,sl,-172.61508095949978,-1.016009893816951,loss,49.59999999999951,170.50000000000125,0.005885815185403185,1.5242429741538388,1.19083798534603,0.029429075927015925
USDJPY,M,bearish,direct_touch,2012-07-02,2012-08-01,2012-10-22 09:00:00,2012-10-25 05:00:00,2012-11-09 12:00:00,15.291666666666666,79.861,80.623,80.097,76.2,52.600000000001046,69.02887139107749,6,D,80.022,80.6992,79.099,79.099,1.3629651506202052,67.71999999999991,92.30000000000018,tp,88.44077571757367,1.3059033626339898,win,94.50000000000074,65.2000000000001,0.014766686355581827,1.8002354922912573,2.058988790135843,0.07383343177790913
GBPNZD,M,bullish,direct_touch,2012-10-01,2012-11-01,2012-11-02 01:00:00,2012-11-02 12:00:00,2012-11-08 15:00:00,6.125,1.94783,1.93682,1.937,110.10000000000001,1.80000000000069,1.6348773841968116,1,H1,1.93823,1.9244899999999998,1.95884,1.95884,1.5,137.40000000000086,206.10000000000016,tp,202.5599216525986,1.4705962274570403,win,206.39999999999992,111.49999999999993,0.7278020378457014,1.153186925325899,2.3868914220748247,3.639010189228507
EURAUD,M,bearish,direct_touch,2012-11-01,2012-12-03,2012-12-03 00:00:00,2012-12-03 01:00:00,2013-01-25 09:00:00,53.333333333333336,1.249,1.2825,1.25088,335.0,316.1999999999998,94.38805970149248,20,D,1.25228,1.28585,1.2155,1.28585,1.095621090259165,335.69999999999874,367.80000000000035,sl,-339.6302385591232,-1.013197016857684,loss,235.10000000000142,341.00000000000017,0.29788501638367704,1.6261903964595266,2.304048162663912,1.4894250819183852
EURCAD,M,bearish,direct_touch,2012-11-01,2012-12-03,2012-12-03 09:00:00,2012-12-03 15:00:00,2012-12-04 13:00:00,0.9166666666666666,1.29526,1.30231,1.29768,70.5,46.30000000000134,65.67375886525014,4,H4,1.29748,1.3036599999999998,1.28821,1.3036599999999998,1.5,61.79999999999852,92.6999999999989,sl,-65.45824719722314,-1.067285553353151,loss,17.199999999999438,61.80000000000074,1.6181229773463168,2.247137864342631,1.4111093328837816,8.090614886731585
CADCHF,M,bullish,direct_touch,2012-11-01,2012-12-03,2012-12-03 01:00:00,2012-12-03 15:00:00,2012-12-05 11:00:00,1.8333333333333333,0.93208,0.9275,0.9302,45.8,27.000000000000355,58.95196506550297,4,H4,0.93033,0.92433,0.93666,0.93666,1.0550000000000086,60.00000000000005,63.30000000000057,tp,61.11262641165793,1.010210440194298,win,67.09999999999994,10.099999999999554,1.6666666666666654,1.6226901720272955,0.5646834163155764,8.333333333333327
NZDCAD,M,bearish,direct_touch,2012-11-01,2012-12-03,2012-12-05 21:00:00,2012-12-06 01:00:00,2012-12-12 17:00:00,6.666666666666667,0.82207,0.82706,0.82354,49.89999999999999,35.199999999999676,70.54108216432802,4,H4,0.8237,0.8297,0.8170799999999999,0.8297,1.1033333333333442,60.00000000000005,66.2000000000007,sl,-61.67550277744515,-1.036258379624085,loss,27.599999999999845,70.99999999999994,1.6666666666666654,0.45987857877448146,1.2156241986708156,8.333333333333327
CADJPY,M,bearish,direct_touch,2012-04-02,2012-05-01,2012-12-07 13:00:00,2012-12-12 07:00:00,2012-12-14 05:00:00,1.9166666666666667,83.372,84.9685,83.6925,159.65,127.60000000000105,79.92483557782715,4,H4,83.894,85.30633333333334,81.7755,85.30633333333334,1.5,141.23333333333363,211.85000000000116,sl,-143.49048622205345,-1.0160171316170863,loss,4.600000000000648,145.79999999999984,0.007080481472740131,1.3535959136960842,0.9035569750244122,0.03540240736370066
USDJPY,M,bearish,direct_touch,2012-04-02,2012-05-01,2012-12-12 16:00:00,2012-12-12 18:00:00,2012-12-16 19:00:00,4.041666666666667,83.031,84.1805,83.305,114.94999999999999,87.54999999999882,76.16354936928997,10,H4,83.262,84.29544999999999,81.8815,84.29544999999999,1.335816923895703,103.34499999999878,138.04999999999978,sl,-106.61549299760509,-1.0316947408931865,loss,16.200000000000614,116.80000000000064,0.00967632686632166,1.9896756065611583,1.280817391045458,0.048381634331608296
AUDJPY,M,bearish,direct_touch,2012-03-01,2012-04-02,2012-12-12 06:00:00,2012-12-16 19:00:00,2013-01-02 01:00:00,16.25,87.091,88.637,87.5435,154.6,109.35000000000059,70.73091849935355,9,D,88.57,90.58666666666666,85.54499999999999,90.58666666666666,1.5,201.66666666666657,302.50000000000057,sl,-203.78635170308286,-1.0105356282797502,loss,102.89999999999964,241.3000000000011,0.004958677685950415,0.7572423553457353,1.3624426810708374,0.024793388429752077
GBPJPY,M,bearish,direct_touch,2011-05-02,2011-06-01,2012-12-17 00:00:00,2012-12-17 00:00:00,2012-12-31 15:00:00,14.625,135.566,140.029,136.119,446.3,390.99999999999966,87.60923145866002,16,D,136.026,140.4753,131.103,140.4753,1.1064661856921334,444.9299999999994,492.3000000000002,sl,-449.19597668687743,-1.0095992104081049,loss,56.90000000000168,461.9,0.002247544557570857,1.9504158891857493,2.3155607976928967,0.011237722787854284
EURJPY,M,bearish,direct_touch,2012-04-02,2012-05-01,2012-12-18 15:00:00,2012-12-18 16:00:00,2012-12-19 09:00:00,0.7083333333333334,110.938,111.4355,111.1405,49.75,29.50000000000017,59.29648241206065,2,H1,111.214,111.814,110.4405,111.814,1.2891666666666763,59.99999999999943,77.34999999999985,sl,-64.02290859730613,-1.0671318099551121,loss,26.500000000000057,72.40000000000038,0.016666666666666823,2.1287860103578997,1.8941225869482619,0.08333333333333412
CADJPY,M,bearish,direct_touch,2011-05-02,2011-06-01,2012-12-19 11:00:00,2012-12-26 13:00:00,2013-01-10 21:00:00,15.333333333333334,85.763,89.533,86.091,377.0,344.2000000000007,91.2997347480108,20,D,85.994,89.91,81.99300000000001,89.91,1.0217058222676185,391.5999999999997,400.09999999999906,sl,-392.7782505247123,-1.00302157948088,loss,46.399999999999864,429.9999999999997,0.0025536261491317692,0.7686179508009362,0.4096325739105694,0.012768130745658846
