pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
GBPNZD,M,bearish,direct_touch,2010-06-30 21:00:00,2010-08-01 21:00:00,2010-08-05 02:00:00,2010-08-13 18:00:00,2010-09-02 09:00:00,19.625,2.1823,2.21565,2.2028,333.49999999999994,128.5000000000025,38.53073463268441,5,W,2.211,2.252366666666666,2.14895,2.14895,1.5,413.6666666666633,620.4999999999972,tp,620.4999999999972,1.5000000000000053,win,650.4999999999983,142.50000000000097,0.24174053182917202
EURCHF,M,bullish,direct_touch,2010-06-30 21:00:00,2010-08-01 21:00:00,2010-08-20 09:00:00,2010-08-23 06:00:00,2010-08-25 05:00:00,1.9583333333333333,1.318,1.3073,1.31655,106.99999999999999,92.50000000000202,86.44859813084302,2,H1,1.31095,1.2991166666666667,1.3287,1.2991166666666667,1.5,118.33333333333361,177.49999999999932,sl,-118.33333333333361,-1.0,loss,81.99999999999984,123.50000000000082,0.8450704225352093
GBPJPY,M,bullish,direct_touch,2010-06-30 21:00:00,2010-08-01 21:00:00,2010-08-20 10:00:00,2010-08-24 04:00:00,2010-08-24 12:00:00,0.3333333333333333,132.185,130.425,130.835,176.0,40.99999999999966,23.29545454545435,2,H1,131.14,129.26999999999998,133.945,129.26999999999998,1.5,187.00000000000045,280.5000000000007,sl,-187.00000000000045,-1.0,loss,17.00000000000159,234.4999999999999,0.005347593582887687
GBPCHF,M,bullish,direct_touch,2010-06-30 21:00:00,2010-08-01 21:00:00,2010-08-19 14:00:00,2010-08-24 15:00:00,2010-08-31 14:00:00,6.958333333333333,1.60975,1.5831,1.6095,266.5,263.9999999999998,99.06191369605996,7,D,1.58995,1.5589833333333332,1.6364,1.5589833333333332,1.5,309.66666666666805,464.500000000001,sl,-309.66666666666805,-1.0,loss,167.99999999999926,322.00000000000006,0.3229278794402569
AUDUSD,M,bearish,direct_touch,2010-08-01 22:00:00,2010-08-31 21:00:00,2010-09-01 11:00:00,2010-09-09 01:00:00,2010-09-14 15:00:00,5.583333333333333,0.90619,0.92218,0.90689,159.9,152.90000000000026,95.622263914947,14,3D,0.92054,0.9407666666666666,0.8902000000000001,0.9407666666666666,1.5,202.26666666666614,303.39999999999924,sl,-202.26666666666614,-1.0,loss,37.00000000000036,233.4999999999998,0.49439683586025174
GBPNZD,M,bullish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-02 02:00:00,2010-09-12 21:00:00,2010-12-30 10:00:00,108.54166666666667,2.1624,2.0981,2.15105,642.9999999999999,529.5000000000005,82.34836702954908,14,W,2.09875,2.01345,2.2266999999999997,2.01345,1.5,852.999999999997,1279.4999999999977,sl,-852.999999999997,-1.0,loss,648.500000000003,973.7999999999979,0.11723329425556898
AUDUSD,M,bearish,direct_touch,2010-05-02 22:00:00,2010-05-31 21:02:00,2010-09-09 01:00:00,2010-09-14 14:00:00,2010-09-21 18:00:00,7.166666666666667,0.92275,0.93821,0.92746,154.6,107.50000000000037,69.5342820181115,13,W,0.93636,0.95574,0.9072899999999999,0.95574,1.5,193.80000000000064,290.7000000000004,sl,-193.80000000000064,-1.0,loss,33.599999999999184,200.29999999999993,0.5159958720330221
NZDUSD,M,bearish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-06 14:00:00,2010-09-14 14:00:00,2010-10-06 08:00:00,21.75,0.7254,0.73955,0.73555,141.5,40.000000000000036,28.268551236749147,4,D,0.7355,0.7516666666666667,0.71125,0.7516666666666667,1.5,161.66666666666663,242.49999999999991,sl,-161.66666666666663,-1.0,loss,140.50000000000006,164.49999999999963,0.618556701030928
AUDJPY,M,bearish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-13 00:00:00,2010-09-15 02:00:00,2010-09-17 04:00:00,2.0833333333333335,78.172,79.425,79.305,125.29999999999998,11.999999999999034,9.577015163606573,2,3D,79.275,80.84566666666667,76.919,80.84566666666667,1.5,157.06666666666678,235.60000000000088,sl,-157.06666666666678,-1.0,loss,38.000000000000966,171.9999999999999,0.006366723259762305
AUDCHF,M,bearish,direct_touch,2010-08-01 21:00:00,2010-08-31 21:00:00,2010-09-10 01:00:00,2010-09-17 07:00:00,2011-03-15 08:00:00,179.04166666666666,0.94127,0.96625,0.96,249.79999999999998,62.50000000000089,25.020016012810604,7,W,0.96335,0.9947233333333334,0.91629,0.91629,1.5,313.73333333333363,470.5999999999999,tp,470.5999999999999,1.4999999999999982,win,487.1999999999998,275.4000000000001,0.3187420314492134
