pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
USDCHF,W,bullish,direct_touch,2010-03-22 21:00:00,2010-03-29 21:00:00,2010-03-31 12:00:00,2010-03-31 12:00:00,2010-03-31 16:00:00,0.16666666666666666,1.05785,1.05065,1.05465,72.0,40.000000000000036,55.5555555555556,6,3D,1.05575,1.04955,1.06505,1.04955,1.5,61.99999999999983,93.00000000000085,sl,-61.99999999999983,-1.0,loss,35.00000000000058,68.99999999999906,1.6129032258064562
GBPJPY,W,bearish,direct_touch,2010-02-22 22:00:00,2010-03-01 22:00:00,2010-03-31 08:00:00,2010-04-01 07:00:00,2010-04-26 00:00:00,24.708333333333332,141.065,143.61,141.675,254.5,193.50000000000023,76.03143418467593,6,H4,142.675,145.44500000000002,138.52,145.44500000000002,1.5,277.000000000001,415.5000000000001,sl,-277.000000000001,-1.0,loss,330.00000000000114,277.4999999999977,0.0036101083032490837
AUDCAD,W,bullish,direct_touch,2010-03-15 21:00:00,2010-03-22 21:00:00,2010-03-23 08:00:00,2010-04-01 18:00:00,2010-04-09 11:00:00,7.708333333333333,0.9319,0.92512,0.9289,67.8,37.799999999998946,55.752212389378975,4,3D,0.9259,0.91738,0.93868,0.93868,1.5,85.19999999999972,127.80000000000013,tp,127.80000000000013,1.5000000000000064,win,132.000000000001,57.99999999999916,1.1737089201877973
GBPCAD,W,bullish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-04-06 01:00:00,2010-04-07 11:00:00,2010-04-09 11:00:00,2.0,1.5299,1.5115,1.5277,184.0,161.99999999999991,88.04347826086952,8,D,1.51365,1.4905499999999998,1.5483,1.5483,1.5,231.0000000000012,346.5000000000007,tp,346.5000000000007,1.4999999999999951,win,362.59999999999957,3.9999999999995595,0.4329004329004307
NZDCHF,W,bearish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-04-06 17:00:00,2010-04-07 12:00:00,2010-04-09 13:00:00,2.0416666666666665,0.7527,0.7593,0.75825,66.0,10.499999999999954,15.909090909090839,4,D,0.75775,0.7655166666666667,0.7461,0.7655166666666667,1.5,77.66666666666698,116.50000000000048,sl,-77.66666666666698,-1.0,loss,30.49999999999997,87.49999999999925,1.2875536480686642
EURNZD,W,bullish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-04-06 17:00:00,2010-04-07 13:00:00,2010-04-13 22:00:00,6.375,1.89928,1.8799,1.88505,193.8,51.49999999999988,26.573787409700657,6,D,1.88595,1.8641433333333333,1.91866,1.91866,1.5,218.06666666666752,327.10000000000014,tp,327.10000000000014,1.499999999999995,win,343.4999999999988,103.99999999999964,0.458575359217363
GBPUSD,W,bearish,direct_touch,2010-03-22 21:00:00,2010-03-29 21:00:00,2010-03-30 11:00:00,2010-04-09 07:00:00,2010-05-06 18:00:00,27.458333333333332,1.5098,1.53815,1.5112,283.5,269.49999999999807,95.06172839506105,10,D,1.53285,1.5671166666666667,1.48145,1.48145,1.5,342.6666666666667,514.0000000000011,tp,514.0000000000011,1.5000000000000033,win,620.0000000000006,193.9999999999986,0.29182879377431903
GBPAUD,W,bearish,direct_touch,2010-04-05 21:00:00,2010-04-12 21:00:00,2010-04-13 01:00:00,2010-04-13 08:00:00,2010-04-14 06:00:00,0.9166666666666666,1.65937,1.66645,1.66305,70.8,34.000000000000696,48.02259887005748,1,H1,1.6653,1.6739733333333333,1.65229,1.65229,1.5,86.7333333333331,130.09999999999965,tp,130.09999999999965,1.5,win,133.00000000000088,1.9999999999997797,1.1529592621060751
EURGBP,W,bullish,direct_touch,2010-04-05 21:00:00,2010-04-12 21:00:00,2010-04-13 09:00:00,2010-04-13 10:00:00,2010-04-21 11:00:00,8.041666666666666,0.88145,0.8705,0.88135,109.49999999999999,108.49999999999915,99.08675799086681,5,H4,0.88075,0.8694050000000001,0.8924,0.8694050000000001,1.0268840899074483,113.44999999999938,116.49999999999937,sl,-113.44999999999938,-1.0,loss,56.499999999999325,124.00000000000077,0.8814455707360119
GBPJPY,W,bearish,direct_touch,2010-04-05 21:00:00,2010-04-12 21:00:00,2010-04-14 09:00:00,2010-04-14 09:00:00,2010-04-15 03:00:00,0.75,144.295,144.89,144.505,59.49999999999999,38.49999999999909,64.70588235293965,2,H4,144.4,145.0,143.7,145.0,1.166666666666706,59.99999999999943,70.0000000000017,sl,-59.99999999999943,-1.0,loss,68.99999999999977,63.49999999999909,0.016666666666666823
AUDJPY,W,bearish,direct_touch,2010-04-05 21:00:00,2010-04-12 21:00:00,2010-04-14 00:00:00,2010-04-14 12:00:00,2010-04-16 01:00:00,1.5416666666666667,86.915,87.51,87.195,59.49999999999999,31.500000000001194,52.94117647059024,4,3D,87.33,88.00333333333333,86.32000000000001,86.32000000000001,1.5,67.3333333333332,100.99999999999909,tp,100.99999999999909,1.4999999999999893,win,111.49999999999949,21.50000000000034,0.01485148514851488
GBPAUD,W,bullish,direct_touch,2010-04-12 21:00:00,2010-04-19 21:00:00,2010-04-20 00:00:00,2010-04-20 04:00:00,2010-05-06 18:00:00,16.583333333333332,1.65623,1.6345,1.6509,217.29999999999998,163.9999999999997,75.47169811320741,11,D,1.6512,1.632327,1.6779600000000001,1.6779600000000001,1.4178985852805719,188.72999999999917,267.60000000000116,tp,267.60000000000116,1.4178985852805719,win,397.0000000000007,140.49999999999895,0.5298574683410185
EURCAD,W,bullish,direct_touch,2010-04-05 21:00:00,2010-04-12 21:00:00,2010-04-20 13:00:00,2010-04-21 04:00:00,2010-05-06 11:00:00,15.291666666666666,1.35065,1.3341,1.3496,165.49999999999997,154.99999999999847,93.65558912386615,9,3D,1.33595,1.3151166666666667,1.3672,1.3151166666666667,1.5,208.33333333333258,312.5,sl,-208.33333333333258,-1.0,loss,233.4999999999998,219.00000000000028,0.48000000000000176
EURAUD,W,bullish,direct_touch,2010-04-05 21:00:00,2010-04-12 21:00:00,2010-04-14 00:00:00,2010-04-21 05:00:00,2010-05-13 08:00:00,22.125,1.4631,1.4348,1.458,283.0,231.99999999999886,81.97879858657204,8,3D,1.4375,1.4015666666666666,1.4914,1.4015666666666666,1.5,359.3333333333337,539.0000000000006,sl,-359.3333333333337,-1.0,loss,139.00000000000023,390.5000000000003,0.27829313543599227
NZDUSD,W,bearish,direct_touch,2010-04-12 21:00:00,2010-04-19 21:00:00,2010-04-20 07:00:00,2010-04-23 15:00:00,2010-04-26 11:00:00,2.8333333333333335,0.71195,0.71935,0.716,74.0,33.50000000000075,45.27027027027128,2,H1,0.71585,0.7233833333333333,0.70455,0.7233833333333333,1.5,75.3333333333328,112.99999999999976,sl,-75.3333333333328,-1.0,loss,28.000000000000245,78.50000000000023,1.3274336283185935
AUDNZD,W,bullish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-04-23 05:00:00,2010-04-26 15:00:00,2010-05-02 21:00:00,6.25,1.2929,1.2808,1.28755,120.99999999999999,67.50000000000034,55.78512396694243,7,3D,1.28167,1.2661166666666668,1.305,1.2661166666666668,1.5,155.53333333333308,233.2999999999985,sl,-155.53333333333308,-1.0,loss,100.79999999999866,192.20000000000013,0.6429489927132458
CHFJPY,W,bullish,direct_touch,2010-04-19 21:00:00,2010-04-26 21:00:00,2010-04-27 09:00:00,2010-04-27 15:00:00,2010-05-05 13:00:00,7.916666666666667,86.895,85.9,86.03,99.5,12.999999999999545,13.065326633165371,3,D,86.125,84.94833333333334,87.89,84.94833333333334,1.5,117.66666666666623,176.50000000000006,sl,-117.66666666666623,-1.0,loss,173.0000000000004,187.00000000000045,0.008498583569405131
EURJPY,W,bullish,direct_touch,2010-04-19 21:00:00,2010-04-26 21:00:00,2010-04-27 10:00:00,2010-04-27 15:00:00,2010-05-05 13:00:00,7.916666666666667,124.615,123.15,123.31,146.5,15.999999999999659,10.921501706484408,3,D,123.405,121.62166666666667,126.08,121.62166666666667,1.5,178.33333333333314,267.4999999999997,sl,-178.33333333333314,-1.0,loss,254.50000000000017,270.0000000000003,0.005607476635514024
USDCAD,W,bearish,direct_touch,2010-04-19 21:00:00,2010-04-26 21:00:00,2010-04-27 15:00:00,2010-04-27 15:00:00,2010-04-29 08:00:00,1.7083333333333333,1.01405,1.0215,1.0163,74.5,52.00000000000093,69.79865771812206,4,H1,1.01605,1.0223499999999999,1.0066,1.0066,1.5,62.99999999999972,94.49999999999957,tp,94.49999999999957,1.4999999999999998,win,103.4999999999986,36.000000000000476,1.5873015873015943
AUDUSD,W,bullish,direct_touch,2010-04-19 21:01:00,2010-04-26 21:02:00,2010-04-27 06:00:00,2010-04-27 16:00:00,2010-04-30 06:00:00,2.5833333333333335,0.92372,0.9157,0.91702,80.19999999999999,13.199999999999878,16.458852867830274,4,H4,0.91608,0.90564,0.93174,0.93174,1.5,104.40000000000005,156.60000000000005,tp,156.60000000000005,1.4999999999999998,win,156.8999999999998,25.699999999999612,0.9578544061302677
GBPUSD,W,bullish,direct_touch,2010-04-19 21:00:00,2010-04-26 21:00:00,2010-04-27 09:00:00,2010-04-28 06:00:00,2010-05-06 06:00:00,8.0,1.5336,1.51915,1.5289,144.5,97.49999999999925,67.47404844290607,4,H4,1.52105,1.50305,1.5480500000000001,1.50305,1.5,180.00000000000014,270.00000000000136,sl,-180.00000000000014,-1.0,loss,180.00000000000014,180.5000000000012,0.5555555555555551
GBPNZD,W,bullish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-04-28 18:00:00,2010-04-28 18:00:00,2010-04-30 13:00:00,1.7916666666666667,2.1116,2.09105,2.1072,205.49999999999997,161.50000000000108,78.58880778588862,2,D,2.1072,2.088995,2.13215,2.088995,1.3705026091733035,182.05000000000027,249.50000000000026,sl,-182.05000000000027,-1.0,loss,159.49999999999685,197.8000000000035,0.5492996429552313
GBPCHF,W,bearish,direct_touch,2010-04-26 21:00:00,2010-05-03 21:00:00,2010-05-04 09:00:00,2010-05-04 16:00:00,2010-05-05 07:00:00,0.625,1.65825,1.66635,1.66415,80.99999999999999,21.999999999999797,27.16049382716024,1,H1,1.66565,1.6759833333333334,1.65015,1.6759833333333334,1.5,103.33333333333304,155.00000000000068,sl,-103.33333333333304,-1.0,loss,32.49999999999975,107.49999999999815,0.9677419354838737
EURJPY,W,bullish,direct_touch,2010-03-01 22:00:00,2010-03-08 22:00:00,2010-05-05 13:00:00,2010-05-05 18:00:00,2010-05-06 13:00:00,0.7916666666666666,120.835,119.645,119.765,118.99999999999999,12.000000000000455,10.084033613445762,3,H4,119.99,118.63333333333333,122.02499999999999,118.63333333333333,1.5,135.6666666666669,203.49999999999966,sl,-135.6666666666669,-1.0,loss,91.00000000000108,143.4999999999988,0.007371007371007357
CADJPY,W,bullish,direct_touch,2010-04-19 21:00:00,2010-04-26 21:00:00,2010-05-05 13:00:00,2010-05-06 06:00:00,2010-05-06 15:00:00,0.375,91.06,89.96,91.0,110.0,104.00000000000063,94.54545454545512,4,H4,89.995,88.55166666666668,92.16,88.55166666666668,1.5,144.3333333333328,216.4999999999992,sl,-144.3333333333328,-1.0,loss,106.00000000000023,199.50000000000045,0.0069284064665127276
CADJPY,W,bullish,direct_touch,2010-03-22 21:00:00,2010-03-29 21:00:00,2010-05-06 15:00:00,2010-05-06 15:00:00,2010-05-06 17:00:00,0.08333333333333333,88.44,87.74,88.255,70.0,51.50000000000006,73.57142857142865,2,H1,88.285,87.67,89.14,87.67,1.3902439024390425,61.49999999999949,85.5000000000004,sl,-61.49999999999949,-1.0,loss,181.49999999999977,92.00000000000017,0.016260162601626153
USDJPY,W,bullish,direct_touch,2010-04-19 21:00:00,2010-04-26 21:00:00,2010-05-06 15:00:00,2010-05-06 15:00:00,2010-05-06 18:00:00,0.125,92.38,91.595,92.38,78.5,78.49999999999966,99.99999999999957,3,H1,92.15,91.47333333333334,93.16499999999999,91.47333333333334,1.5,67.66666666666623,101.49999999999864,sl,-67.66666666666623,-1.0,loss,122.49999999999943,421.0000000000008,0.014778325123152804
AUDJPY,W,bullish,direct_touch,2010-03-01 22:00:00,2010-03-08 22:00:00,2010-05-06 18:00:00,2010-05-06 18:00:00,2010-05-07 02:00:00,0.3333333333333333,80.28,78.19,79.185,208.99999999999997,99.50000000000045,47.60765550239257,3,H4,78.575,76.045,82.37,82.37,1.5,253.0000000000001,379.50000000000017,tp,379.50000000000017,1.5,win,389.4999999999996,169.50000000000074,0.003952569169960472
AUDNZD,W,bullish,direct_touch,2010-02-01 22:00:00,2010-02-08 22:00:00,2010-05-06 00:00:00,2010-05-06 18:00:00,2010-05-20 21:00:00,14.125,1.2574,1.24145,1.25405,159.49999999999997,126.00000000000166,78.9968652037628,4,D,1.24225,1.2215166666666668,1.27335,1.2215166666666668,1.5,207.3333333333327,310.99999999999903,sl,-207.3333333333327,-1.0,loss,180.49999999999898,300.0000000000002,0.48231511254019444
CADCHF,W,bullish,direct_touch,2010-04-19 21:00:00,2010-04-26 21:00:00,2010-05-06 18:00:00,2010-05-06 18:00:00,2010-05-06 19:00:00,0.041666666666666664,1.0475,1.0431,1.04625,44.0,31.49999999999986,71.59090909090877,3,H4,1.04355,1.03755,1.0519,1.0519,1.3916666666666786,60.00000000000005,83.5000000000008,tp,83.5000000000008,1.3916666666666788,win,172.49999999999986,77.49999999999923,1.6666666666666654
CADJPY,W,bullish,direct_touch,2010-02-08 22:00:00,2010-02-15 22:00:00,2010-05-06 18:00:00,2010-05-06 18:00:00,2010-05-06 19:00:00,0.041666666666666664,82.945,82.37,82.785,57.49999999999999,41.499999999999204,72.17391304347687,2,D,82.485,81.795,83.52,83.52,1.5,68.99999999999977,103.49999999999966,tp,103.49999999999966,1.5,win,518.5000000000002,40.500000000000114,0.014492753623188455
CADJPY,W,bullish,direct_touch,2010-03-01 22:00:00,2010-03-08 22:00:00,2010-05-06 18:00:00,2010-05-06 18:00:00,2010-05-07 02:00:00,0.3333333333333333,85.56,83.16,85.29,240.0,213.00000000000097,88.75000000000041,9,H4,84.175,81.65166666666666,87.96000000000001,87.96000000000001,1.5,252.33333333333405,378.5000000000011,tp,378.5000000000011,1.5,win,431.0000000000002,209.4999999999999,0.003963011889035656
GBPJPY,W,bullish,direct_touch,2010-03-01 22:00:00,2010-03-08 22:00:00,2010-05-06 18:00:00,2010-05-06 18:00:00,2010-05-06 23:00:00,0.20833333333333334,133.585,131.995,132.48,159.0,48.49999999999852,30.503144654087116,1,H1,132.505,130.725,135.175,135.175,1.5,178.0000000000001,267.0000000000016,tp,267.0000000000016,1.500000000000008,win,431.4999999999998,281.0000000000002,0.005617977528089885
GBPUSD,W,bullish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-05-06 14:00:00,2010-05-06 18:00:00,2010-05-07 09:00:00,0.625,1.4985,1.47975,1.49735,187.49999999999997,176.0000000000006,93.86666666666699,9,D,1.4805,1.456,1.51725,1.456,1.5,244.99999999999966,367.50000000000057,sl,-244.99999999999966,-1.0,loss,129.50000000000017,329.50000000000034,0.408163265306123
NZDUSD,W,bullish,direct_touch,2010-04-05 21:00:00,2010-04-12 21:00:00,2010-05-06 18:00:00,2010-05-06 18:00:00,2010-05-06 19:00:00,0.041666666666666664,0.70285,0.6965,0.70195,63.49999999999999,54.499999999999545,85.8267716535426,1,H1,0.70195,0.695865,0.7091999999999999,0.7091999999999999,1.1914543960558701,60.850000000000065,72.49999999999979,tp,72.49999999999979,1.1914543960558703,win,125.50000000000061,14.499999999999513,1.6433853738701707
USDJPY,W,bullish,direct_touch,2010-03-01 22:00:00,2010-03-08 22:00:00,2010-05-06 18:00:00,2010-05-06 18:00:00,2010-05-06 19:00:00,0.041666666666666664,89.115,88.135,88.74,98.0,60.49999999999898,61.73469387754997,3,D,88.32,87.13666666666666,90.095,90.095,1.5,118.33333333333371,177.50000000000057,tp,177.50000000000057,1.5,win,350.50000000000097,37.999999999999545,0.008450704225352086
GBPAUD,W,bullish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-05-07 09:00:00,2010-05-07 09:00:00,2010-05-07 10:00:00,0.041666666666666664,1.63258,1.6277,1.6306,48.8,29.000000000001247,59.42622950819928,1,H1,1.62985,1.62385,1.63746,1.63746,1.2683333333333147,60.00000000000005,76.09999999999894,tp,76.09999999999894,1.2683333333333147,win,191.5,20.000000000000018,1.6666666666666654
AUDCAD,W,bullish,direct_touch,2010-04-26 21:00:00,2010-05-03 21:00:00,2010-05-07 00:00:00,2010-05-07 11:00:00,2010-05-11 10:00:00,3.9583333333333335,0.9274,0.91765,0.9248,97.5,71.4999999999999,73.33333333333323,4,H4,0.925,0.916675,0.93715,0.916675,1.459459459459454,83.25000000000027,121.49999999999993,sl,-83.25000000000027,-1.0,loss,78.99999999999906,98.50000000000026,1.2012012012011972
