pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
EURCAD,3D,bullish,direct_touch,2010-01-11,2010-01-14,2010-01-14 19:00:00,2010-01-15 01:00:00,2010-01-15 13:00:00,0.5,1.48353,1.47366,1.48254,98.7,88.79999999999998,89.96960486322187,4,H4,1.48295,1.472673,1.4934,1.472673,1.0168337063345312,102.7700000000009,104.5000000000007,sl,-102.7700000000009,-1.0,loss,9.099999999999664,108.3999999999996,0.9730466089325592
AUDUSD,3D,bullish,direct_touch,2010-01-14,2010-01-19,2010-01-19 03:00:00,2010-01-19 12:00:00,2010-01-20 15:00:00,1.125,0.92414,0.91714,0.91749,70.0,3.5000000000007248,5.000000000001036,2,H4,0.91821,0.90959,0.93114,0.90959,1.5,86.1999999999996,129.29999999999995,sl,-86.1999999999996,-1.0,loss,72.10000000000049,90.29999999999984,1.1600928074245993
EURCAD,3D,bullish,direct_touch,2010-01-19,2010-01-22,2010-02-02 03:00:00,2010-02-05 00:00:00,2010-02-10 19:00:00,5.791666666666667,1.47591,1.46723,1.47211,86.8,48.799999999999955,56.22119815668197,2,H4,1.46856,1.4578733333333334,1.48459,1.4578733333333334,1.5,106.86666666666731,160.29999999999987,sl,-106.86666666666731,-1.0,loss,85.69999999999966,124.60000000000136,0.9357454772301876
EURAUD,3D,bullish,direct_touch,2010-02-04,2010-02-09,2010-02-09 09:00:00,2010-02-09 12:00:00,2010-02-11 00:00:00,1.5,1.57354,1.55913,1.57132,144.1,121.90000000000144,84.59403192227721,3,D,1.57169,1.557689,1.58795,1.557689,1.1613456181701138,140.01000000000153,162.5999999999994,sl,-140.01000000000153,-1.0,loss,31.69999999999895,173.60000000000042,0.7142346975215978
EURNZD,3D,bullish,direct_touch,2010-02-04,2010-02-09,2010-02-10 18:00:00,2010-02-11 14:00:00,2010-02-17 16:00:00,6.083333333333333,1.97747,1.95674,1.97705,207.3,203.1000000000005,97.97395079594816,5,D,1.95948,1.9336666666666669,1.9982,1.9336666666666669,1.5,258.1333333333324,387.1999999999986,sl,-258.1333333333324,-1.0,loss,73.49999999999967,274.8000000000017,0.3873966942148774
USDCHF,3D,bearish,direct_touch,2010-02-09,2010-02-12,2010-02-12 07:00:00,2010-02-12 08:00:00,2010-02-16 17:00:00,4.375,1.07342,1.07961,1.07835,61.9,12.600000000000389,20.355411954766375,3,H4,1.07896,1.08678,1.06723,1.06723,1.5,78.19999999999938,117.29999999999797,tp,117.29999999999797,1.4999999999999858,win,130.9999999999989,38.40000000000065,1.2787723785166345
EURUSD,3D,bullish,direct_touch,2010-02-09,2010-02-12,2010-02-12 07:00:00,2010-02-12 09:00:00,2010-02-16 15:00:00,4.25,1.36489,1.35858,1.35952,63.099999999999994,9.40000000000163,14.896988906500203,3,H4,1.35936,1.3514666666666666,1.3712,1.3712,1.5,78.93333333333307,118.40000000000072,tp,118.40000000000072,1.5000000000000142,win,122.80000000000068,61.79999999999852,1.266891891891896
EURCAD,3D,bullish,direct_touch,2010-02-22,2010-02-25,2010-03-01 15:00:00,2010-03-01 15:00:00,2010-03-02 09:00:00,0.75,1.41612,1.41011,1.4115,60.099999999999994,13.900000000000023,23.12811980033282,1,H1,1.41012,1.402113333333333,1.42213,1.402113333333333,1.5,80.06666666666717,120.10000000000076,sl,-80.06666666666717,-1.0,loss,83.19999999999882,112.79999999999956,1.2489592006661037
CADCHF,3D,bearish,direct_touch,2010-02-22,2010-02-25,2010-03-01 15:00:00,2010-03-01 16:00:00,2010-03-02 09:00:00,0.7083333333333334,1.03464,1.03935,1.03768,47.099999999999994,16.700000000000603,35.4564755838654,1,H1,1.03916,1.0453133333333335,1.02993,1.0453133333333335,1.5,61.53333333333455,92.30000000000072,sl,-61.53333333333455,-1.0,loss,47.80000000000006,71.39999999999924,1.6251354279522974
EURUSD,3D,bullish,direct_touch,2010-02-25,2010-03-02,2010-03-02 00:00:00,2010-03-02 09:00:00,2010-03-03 00:00:00,0.625,1.35398,1.34522,1.34972,87.6,44.99999999999948,51.36986301369804,1,H1,1.34736,1.3371066666666664,1.36274,1.36274,1.5,102.53333333333448,153.80000000000172,tp,153.80000000000172,1.5000000000000002,win,180.00000000000014,38.999999999997925,0.975292587776322
