pair,htf_timeframe,direction,entry_type,pivot_time,valid_time,gap_touch_time,entry_time,exit_time,duration_days,pivot_price,extreme_price,near_price,gap_pips,wick_diff_pips,wick_diff_pct,total_refinements,priority_refinement_tf,entry_price,sl_price,tp_price,exit_price,final_rr,sl_distance_pips,tp_distance_pips,exit_type,pnl_pips,pnl_r,win_loss,mfe_pips,mae_pips,lots
CADCHF,W,bearish,direct_touch,2010-05-31 21:00:00,2010-06-07 21:00:00,2010-06-10 07:00:00,2010-06-11 14:00:00,2010-06-17 07:00:00,5.708333333333333,1.1043,1.11465,1.10945,103.5,51.999999999998714,50.241545893718566,6,D,1.11425,1.1277833333333334,1.09395,1.09395,1.5,135.33333333333397,202.99999999999983,tp,202.99999999999983,1.4999999999999918,win,248.50000000000037,10.600000000000607,0.738916256157632
NZDCHF,W,bearish,direct_touch,2010-05-31 21:00:00,2010-06-07 21:00:00,2010-06-10 18:00:00,2010-06-11 14:00:00,2010-06-25 03:00:00,13.541666666666666,0.7851,0.79385,0.7926,87.5,12.499999999999734,14.28571428571398,3,D,0.79295,0.8040166666666667,0.77635,0.77635,1.5,110.66666666666669,166.0000000000006,tp,166.0000000000006,1.500000000000005,win,176.50000000000054,47.4999999999992,0.9036144578313252
AUDCHF,W,bearish,direct_touch,2010-05-31 21:00:00,2010-06-07 21:00:00,2010-06-11 14:00:00,2010-06-14 00:00:00,2010-06-17 07:00:00,3.2916666666666665,0.97585,0.98563,0.9811,97.8,45.30000000000034,46.31901840490832,5,H4,0.9804,0.9899533333333336,0.96607,0.96607,1.5,95.53333333333411,143.30000000000064,tp,143.30000000000064,1.4999999999999942,win,165.00000000000068,43.999999999999595,1.0467550593161117
NZDJPY,W,bearish,direct_touch,2010-05-31 21:00:00,2010-06-07 21:00:00,2010-06-10 08:00:00,2010-06-14 01:00:00,2010-07-01 01:00:00,17.0,62.065,63.95,62.665,188.5,128.50000000000037,68.16976127320974,6,3D,63.705,66.05499999999999,60.18,60.18,1.5,234.99999999999943,352.49999999999983,tp,352.49999999999983,1.5000000000000029,win,377.49999999999983,159.00000000000034,0.0042553191489361
AUDCAD,W,bearish,direct_touch,2010-05-31 21:00:00,2010-06-07 21:00:00,2010-06-14 01:00:00,2010-06-14 09:00:00,2010-06-20 21:00:00,6.5,0.8824,0.89679,0.88545,143.9,113.40000000000016,78.80472550382221,4,H1,0.88475,0.8982289999999999,0.86801,0.8982289999999999,1.2419318940574378,134.78999999999908,167.4000000000009,sl,-134.78999999999908,-1.0,loss,51.49999999999988,140.5999999999996,0.7418947993174618
CADJPY,W,bearish,direct_touch,2010-05-31 21:00:00,2010-06-07 21:00:00,2010-06-08 06:00:00,2010-06-14 12:00:00,2010-06-29 07:00:00,14.791666666666666,87.355,89.695,87.785,233.99999999999997,190.9999999999997,81.62393162393148,6,3D,89.515,92.515,85.015,85.015,1.5,300.0,450.0,tp,450.0,1.5,win,471.9999999999999,51.9999999999996,0.0033333333333333
EURCHF,W,bullish,direct_touch,2010-06-07 21:00:00,2010-06-14 21:00:00,2010-06-16 16:00:00,2010-06-17 14:00:00,2010-06-23 15:00:00,6.041666666666667,1.3867,1.3734,1.38495,133.0,115.49999999999947,86.84210526315752,8,3D,1.3746,1.3576666666666666,1.4,1.3576666666666666,1.5,169.33333333333465,254.00000000000088,sl,-169.33333333333465,-1.0,loss,36.599999999999966,201.99999999999991,0.5905511811023576
GBPAUD,W,bullish,direct_touch,2010-05-31 21:00:00,2010-06-07 21:00:00,2010-06-11 14:00:00,2010-06-18 15:00:00,2010-06-22 01:00:00,3.4166666666666665,1.7177,1.69965,1.71345,180.5,137.99999999999812,76.45429362880782,5,3D,1.69995,1.6760833333333336,1.73575,1.6760833333333336,1.5,238.6666666666648,357.9999999999983,sl,-238.6666666666648,-1.0,loss,38.49999999999909,252.49999999999991,0.4189944134078245
GBPCHF,W,bullish,direct_touch,2010-05-17 21:00:00,2010-05-24 21:00:00,2010-06-21 23:00:00,2010-06-22 08:00:00,2010-06-23 08:00:00,1.0,1.63695,1.62635,1.6295,106.0,31.49999999999986,29.716981132075343,2,D,1.63005,1.6183833333333335,1.6475499999999998,1.6475499999999998,1.5,116.66666666666492,174.9999999999985,tp,174.9999999999985,1.5000000000000098,win,202.500000000001,1.9999999999997795,0.8571428571428701
AUDNZD,W,bullish,direct_touch,2010-06-07 21:00:00,2010-06-14 21:00:00,2010-06-23 09:00:00,2010-06-24 19:00:00,2010-07-08 05:00:00,13.416666666666666,1.22925,1.221,1.2268,82.5,57.99999999999805,70.30303030302794,4,H4,1.22115,1.2102499999999998,1.2375,1.2375,1.5,109.00000000000132,163.50000000000085,tp,163.50000000000085,1.4999999999999898,win,168.5000000000003,86.50000000000045,0.9174311926605394
GBPJPY,W,bullish,direct_touch,2010-06-21 21:00:00,2010-06-28 21:00:00,2010-06-29 03:00:00,2010-06-29 07:00:00,2010-07-01 01:00:00,1.75,134.4,133.095,133.525,130.5,43.00000000000068,32.95019157088175,2,H1,133.38,131.82999999999998,135.705,131.82999999999998,1.5,155.00000000000114,232.5000000000017,sl,-155.00000000000114,-1.0,loss,71.0000000000008,188.99999999999864,0.0064516129032257
AUDJPY,W,bullish,direct_touch,2010-06-07 21:00:00,2010-06-14 21:00:00,2010-07-01 01:00:00,2010-07-01 01:00:00,2010-07-01 12:00:00,0.4583333333333333,74.035,73.665,73.83,37.0,16.499999999999204,44.59459459459245,1,H1,73.725,73.125,74.405,73.125,1.1333333333333555,59.99999999999943,68.00000000000068,sl,-59.99999999999943,-1.0,loss,71.0000000000008,64.4999999999996,0.0166666666666668
USDCAD,W,bearish,direct_touch,2010-06-07 21:00:00,2010-06-14 21:00:00,2010-06-30 14:00:00,2010-07-05 15:00:00,2010-07-06 13:00:00,0.9166666666666666,1.06155,1.0679,1.0617,63.49999999999999,61.99999999999983,97.63779527559028,5,H4,1.06755,1.075783333333333,1.0552,1.0552,1.5,82.33333333333314,123.50000000000082,tp,123.50000000000082,1.5000000000000135,win,147.5000000000004,0.5000000000010552,1.214574898785428
AUDCAD,W,bearish,direct_touch,2010-06-28 21:00:00,2010-07-05 21:00:00,2010-07-07 15:00:00,2010-07-07 17:00:00,2010-07-08 06:00:00,0.5416666666666666,0.903,0.911,0.90315,80.0,78.50000000000023,98.1250000000003,8,3D,0.90714,0.9152333333333332,0.895,0.9152333333333332,1.5,80.93333333333285,121.39999999999928,sl,-80.93333333333285,-1.0,loss,46.39999999999977,92.1000000000005,1.2355848434925938
GBPCHF,W,bullish,direct_touch,2010-03-29 21:00:00,2010-04-05 21:00:00,2010-07-08 12:00:00,2010-07-08 13:00:00,2010-07-14 00:00:00,5.458333333333333,1.59185,1.578,1.59095,138.5,129.50000000000017,93.50180505415176,2,H4,1.5893,1.576615,1.6057,1.6057,1.29286558927869,126.84999999999836,163.9999999999997,tp,163.9999999999997,1.29286558927869,win,194.4999999999997,61.99999999999983,0.7883326763894466
EURGBP,W,bearish,direct_touch,2010-06-21 21:00:00,2010-06-28 21:00:00,2010-07-08 08:00:00,2010-07-09 06:00:00,2010-07-16 09:00:00,7.125,0.83415,0.8383,0.8368,41.5,15.000000000000568,36.144578313254385,5,3D,0.8382,0.8442,0.83,0.8442,1.366666666666663,60.00000000000005,81.99999999999984,sl,-60.00000000000005,-1.0,loss,66.49999999999933,65.00000000000061,1.6666666666666654
AUDNZD,W,bullish,direct_touch,2010-07-05 21:00:00,2010-07-12 21:00:00,2010-07-15 07:00:00,2010-07-15 14:00:00,2010-07-15 19:00:00,0.2083333333333333,1.2179,1.2125,1.21675,54.0,42.50000000000087,78.7037037037053,2,D,1.21675,1.21075,1.2233,1.21075,1.091666666666675,60.00000000000005,65.50000000000055,sl,-60.00000000000005,-1.0,loss,13.000000000000789,67.99999999999918,1.6666666666666654
