trade_id,pair,timeframe,direction,pivot_generated_time,entry_time,entry_price,tp_price,sl_price,gap_high,gap_low,exit_time,exit_price,exit_reason,pnl_pips,pnl_r,pnl_percent,status
1,GBPAUD,3D,bearish,2004-06-03 00:00:00+00:00,2004-06-06 00:00:00+00:00,2.6453,2.5641500000000015,2.6858749999999993,2.67235,2.6453,2004-06-15 00:00:00+00:00,2.6858749999999993,sl,-405.7499999999914,-1.0,-1.0,closed
2,GBPAUD,3D,bullish,2004-06-06 00:00:00+00:00,2004-06-09 00:00:00+00:00,2.6423,2.7584,2.58425,2.6423,2.6036,2004-06-30 00:00:00+00:00,2.58425,sl,-580.5000000000016,-1.0,-1.0,closed
3,GBPAUD,3D,bearish,2004-06-09 00:00:00+00:00,2004-06-15 00:00:00+00:00,2.64345,2.617950000000001,2.6561999999999997,2.65195,2.64345,2004-06-18 00:00:00+00:00,2.6561999999999997,sl,-127.49999999999595,-1.0,-1.0,closed
1095,GBPAUD,W,bullish,2004-06-11 21:00:00+00:00,2004-06-18 21:00:00+00:00,2.62895,2.705,2.5909250000000004,2.62895,2.6036,2004-06-25 21:00:00+00:00,2.5909250000000004,sl,-380.24999999999756,-1.0,-1.0,closed
4,GBPAUD,3D,bullish,2004-06-12 00:00:00+00:00,2004-06-21 00:00:00+00:00,2.62895,2.644550000000001,2.6211499999999996,2.62895,2.62375,2004-06-24 00:00:00+00:00,2.6211499999999996,sl,-78.00000000000473,-1.0,-1.0,closed
6,GBPAUD,3D,bullish,2004-06-24 00:00:00+00:00,2004-06-27 00:00:00+00:00,2.6081,2.611399999999999,2.6064500000000006,2.6081,2.607,2004-06-30 00:00:00+00:00,2.6064500000000006,sl,-16.49999999999263,-1.0,-1.0,closed
8,GBPAUD,3D,bullish,2004-07-03 00:00:00+00:00,2004-07-06 00:00:00+00:00,2.5681,2.5738,2.56525,2.5681,2.5662,2004-07-09 00:00:00+00:00,2.56525,sl,-28.500000000000192,-1.0,-1.0,closed
1097,GBPAUD,W,bullish,2004-07-02 21:00:00+00:00,2004-07-09 21:00:00+00:00,2.5681,2.5739499999999995,2.565175,2.5681,2.56615,2004-07-16 21:00:00+00:00,2.565175,sl,-29.249999999998444,-1.0,-1.0,closed
1098,GBPAUD,W,bearish,2004-07-09 21:00:00+00:00,2004-07-16 21:00:00+00:00,2.5718,2.5397000000000003,2.58785,2.5825,2.5718,2004-07-23 21:00:00+00:00,2.58785,sl,-160.49999999999898,-1.0,-1.0,closed
10,GBPAUD,3D,bullish,2004-07-12 00:00:00+00:00,2004-07-18 00:00:00+00:00,2.56145,2.5654999999999997,2.559425,2.56145,2.5601,2004-07-21 00:00:00+00:00,2.5654999999999997,tp,40.49999999999887,2.0000000000002194,2.0000000000002194,closed
11,GBPAUD,3D,bearish,2004-07-15 00:00:00+00:00,2004-07-18 00:00:00+00:00,2.5582,2.5389999999999993,2.5678,2.5646,2.5582,2004-07-21 00:00:00+00:00,2.5678,sl,-96.00000000000276,-1.0,-1.0,closed
9,GBPAUD,3D,bearish,2004-07-09 00:00:00+00:00,2004-07-18 00:00:00+00:00,2.5718,2.5625000000000004,2.57645,2.5749,2.5718,2004-07-21 00:00:00+00:00,2.57645,sl,-46.49999999999821,-1.0,-1.0,closed
