trade_id,pair,timeframe,direction,pivot_generated_time,entry_time,entry_price,tp_price,sl_price,gap_high,gap_low,exit_time,exit_price,exit_reason,pnl_pips,pnl_r,pnl_percent,status
1,CADCHF,3D,bearish,2004-06-03 00:00:00+00:00,2004-06-06 00:00:00+00:00,0.91718,0.91403,0.918755,0.91823,0.91718,2004-06-09 00:00:00+00:00,0.918755,sl,-15.74999999999993,-1.0,-1.0,closed
2,CADCHF,3D,bullish,2004-06-06 00:00:00+00:00,2004-06-09 00:00:00+00:00,0.91848,0.9246599999999998,0.91539,0.91848,0.91642,2004-06-12 00:00:00+00:00,0.91539,sl,-30.89999999999926,-1.0,-1.0,closed
5,CADCHF,3D,bearish,2004-07-06 00:00:00+00:00,2004-07-09 00:00:00+00:00,0.9292,0.9203800000000002,0.9336099999999999,0.93214,0.9292,2004-07-12 00:00:00+00:00,0.9336099999999999,sl,-44.09999999999914,-1.0,-1.0,closed
1005,CADCHF,W,bearish,2004-07-02 21:00:00+00:00,2004-07-09 21:00:00+00:00,0.93024,0.8959799999999997,0.94737,0.94166,0.93024,2004-07-16 21:00:00+00:00,0.94737,sl,-171.3000000000009,-1.0,-1.0,closed
3,CADCHF,3D,bearish,2004-06-30 00:00:00+00:00,2004-07-12 00:00:00+00:00,0.93681,0.92226,0.9440850000000001,0.94166,0.93681,2004-07-18 00:00:00+00:00,0.9440850000000001,sl,-72.75000000000031,-1.0,-1.0,closed
4,CADCHF,3D,bullish,2004-07-03 00:00:00+00:00,2004-07-12 00:00:00+00:00,0.93154,0.9354400000000003,0.9295899999999999,0.93154,0.93024,2004-07-15 00:00:00+00:00,0.9354400000000003,tp,39.000000000002366,2.0,2.0,closed
6,CADCHF,3D,bearish,2004-07-12 00:00:00+00:00,2004-07-15 00:00:00+00:00,0.92962,0.9060699999999999,0.941395,0.93747,0.92962,2004-07-18 00:00:00+00:00,0.941395,sl,-117.7499999999998,-1.0,-1.0,closed
9,CADCHF,3D,bullish,2004-08-05 00:00:00+00:00,2004-08-08 00:00:00+00:00,0.96736,1.01092,0.9455800000000001,0.96736,0.95284,2004-08-11 00:00:00+00:00,0.9455800000000001,sl,-217.7999999999991,-1.0,-1.0,closed
1006,CADCHF,W,bearish,2004-07-30 21:00:00+00:00,2004-08-13 21:00:00+00:00,0.96038,0.9314600000000001,0.9748399999999999,0.97002,0.96038,2004-08-20 21:00:00+00:00,0.9748399999999999,sl,-144.59999999999917,-1.0,-1.0,closed
8,CADCHF,3D,bearish,2004-07-30 00:00:00+00:00,2004-08-17 00:00:00+00:00,0.96038,0.9419900000000001,0.969575,0.96651,0.96038,2004-08-20 00:00:00+00:00,0.969575,sl,-91.94999999999953,-1.0,-1.0,closed
10,CADCHF,3D,bearish,2004-08-23 00:00:00+00:00,2004-08-29 00:00:00+00:00,0.9712,0.9573999999999998,0.9781,0.9758,0.9712,2004-09-04 00:00:00+00:00,0.9781,sl,-69.00000000000017,-1.0,-1.0,closed
11,CADCHF,3D,bullish,2004-09-01 00:00:00+00:00,2004-09-10 00:00:00+00:00,0.97068,0.99102,0.96051,0.97068,0.9639,2004-09-25 00:00:00+00:00,0.99102,tp,203.40000000000026,2.0,2.0,closed
12,CADCHF,3D,bearish,2004-09-07 00:00:00+00:00,2004-09-13 00:00:00+00:00,0.9769,0.9540999999999998,0.9883000000000001,0.9845,0.9769,2004-09-22 00:00:00+00:00,0.9883000000000001,sl,-114.00000000000077,-1.0,-1.0,closed
1008,CADCHF,W,bullish,2004-09-10 21:00:00+00:00,2004-09-17 21:00:00+00:00,0.97438,0.9961600000000002,0.96349,0.97438,0.96712,2004-10-01 21:00:00+00:00,0.9961600000000002,tp,217.80000000000132,2.0,2.0,closed
14,CADCHF,3D,bearish,2004-10-07 00:00:00+00:00,2004-10-10 00:00:00+00:00,0.9994,0.9840399999999996,1.0070800000000002,1.00452,0.9994,2004-10-16 00:00:00+00:00,0.9840399999999996,tp,153.60000000000375,1.9999999999999856,1.9999999999999856,closed
15,CADCHF,3D,bullish,2004-10-19 00:00:00+00:00,2004-10-22 00:00:00+00:00,0.98049,0.9911399999999998,0.9751650000000001,0.98049,0.97694,2004-11-15 00:00:00+00:00,0.9751650000000001,sl,-53.24999999999913,-1.0,-1.0,closed
16,CADCHF,3D,bearish,2004-10-28 00:00:00+00:00,2004-10-31 00:00:00+00:00,0.98087,0.9704300000000002,0.9860899999999999,0.98435,0.98087,2004-11-06 00:00:00+00:00,0.9860899999999999,sl,-52.199999999998916,-1.0,-1.0,closed
1432,CADCHF,M,bearish,2004-09-30 21:00:00+00:00,2004-10-31 22:00:00+00:00,0.98794,0.9381999999999999,1.01281,1.00452,0.98794,2004-11-30 22:00:00+00:00,0.9381999999999999,tp,497.40000000000117,2.000000000000009,2.000000000000009,closed
18,CADCHF,3D,bearish,2004-11-03 00:00:00+00:00,2004-11-06 00:00:00+00:00,0.98362,0.9728200000000002,0.98902,0.98722,0.98362,2004-11-15 00:00:00+00:00,0.9728200000000002,tp,107.9999999999981,1.9999999999999796,1.9999999999999796,closed
17,CADCHF,3D,bullish,2004-10-31 00:00:00+00:00,2004-11-09 00:00:00+00:00,0.98285,0.9925399999999999,0.978005,0.98285,0.97962,2004-11-15 00:00:00+00:00,0.978005,sl,-48.44999999999988,-1.0,-1.0,closed
19,CADCHF,3D,bullish,2004-11-06 00:00:00+00:00,2004-11-09 00:00:00+00:00,0.98502,0.99081,0.982125,0.98502,0.98309,2004-11-12 00:00:00+00:00,0.982125,sl,-28.94999999999981,-1.0,-1.0,closed
1010,CADCHF,W,bearish,2004-11-05 22:00:00+00:00,2004-11-12 22:00:00+00:00,0.98309,0.9627800000000002,0.9932449999999999,0.98986,0.98309,2004-11-26 22:00:00+00:00,0.9627800000000002,tp,203.0999999999983,2.0,2.0,closed
21,CADCHF,3D,bullish,2004-11-12 00:00:00+00:00,2004-11-15 00:00:00+00:00,0.98222,0.98654,0.9800599999999999,0.98222,0.98078,2004-11-18 00:00:00+00:00,0.9800599999999999,sl,-21.600000000000506,-1.0,-1.0,closed
13,CADCHF,3D,bullish,2004-09-13 00:00:00+00:00,2004-11-15 00:00:00+00:00,0.97324,0.9916,0.9640599999999999,0.97324,0.96712,2004-11-27 00:00:00+00:00,0.9640599999999999,sl,-91.80000000000076,-1.0,-1.0,closed
